X,Y,id,left_fm,right_fm,min_offset,strat_offset
599134.547312411,5637034.305299379,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
599133.8470826542,5636992.198669763,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
599083.3559911111,5636942.828211169,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598949.2684164428,5636810.144154163,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598786.4236068329,5636646.191566307,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598592.5607270475,5636452.328746026,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598378.7576906701,5636238.525649362,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598225.8830018955,5636090.082104113,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598146.122296486,5635995.920211507,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598110.3462938437,5635925.054177107,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598095.9450553504,5635885.173813652,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598091.2158372556,5635868.204880763,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598095.6469917109,5635844.941323872,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598109.5652929486,5635803.165114507,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598141.6911309708,5635751.0991080515,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598212.5895398897,5635682.416289,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598311.1826438904,5635609.3022583295,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598393.6013050708,5635557.406282948,SIMPSON PASS THRUST,CmOd_SP,Pt_M,-1,018
598437.1162747762,5635537.170247802,SIMPSON PASS THRUST,CmOd_SP,Cm_G,8534.0,017
588272.1252542982,5644773.272118965,SIMPSON PASS THRUST,Cm_G,Pt_M,-1,001
588476.78495305,5644626.545934495,SIMPSON PASS THRUST,Cm_G,Pt_M,-1,001
588627.7171174365,5644520.899670869,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
588718.0236428825,5644469.878746143,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
588991.6781337785,5644288.615617136,SIMPSON PASS THRUST,Cm_Ca,Pt_M,-1,003
