x,y,formation,app_th,thickness,norm_th
588473.1740999997,5643122.6537,Cm_G,192.8015146147541,67,0.17962466487935658
588551.5665499996,5643075.326750001,Cm_G,203.35027246381213,70,0.1876675603217158
588630.2767999996,5643027.8354,Cm_G,197.8548191873167,68,0.18230563002680966
588708.6253500006,5642974.7994,Cm_G,454.57586512154654,153,0.4101876675603217
588781.74275,5642921.0885000015,Cm_G,549.6786490346151,185,0.4959785522788204
588836.9665000004,5642857.63815,Cm_G,476.62529514152266,161,0.4316353887399464
588866.8494499996,5642781.981500003,Cm_G,378.6778003040845,128,0.34316353887399464
588882.7870500004,5642687.2935,Cm_G,431.4226590513592,145,0.38873994638069703
588898.2558500004,5642594.949250001,Cm_G,456.0366957205633,154,0.4128686327077748
588913.2559499996,5642504.94875,Cm_G,459.4413770582606,159,0.4262734584450402
588945.0724999999,5642421.839,Cm_G,455.63308337880653,158,0.42359249329758714
588985.9312999994,5642342.019850003,Cm_G,462.074809444288,154,0.4128686327077748
589043.3065999988,5642265.2381500015,Cm_G,472.242782898181,158,0.42359249329758714
589102.1766000001,5642190.10785,Cm_G,502.40351253762225,168,0.450402144772118
589174.4984000006,5642129.8397,Cm_G,546.1371595990544,183,0.4906166219839142
589240.9139,5642059.44645,Cm_G,544.9603145123816,182,0.4879356568364611
589300.2579499998,5641982.3835499985,Cm_G,549.1120787224364,193,0.517426273458445
589349.0081499999,5641899.883149997,Cm_G,567.307536687251,200,0.5361930294906166
589392.6021499999,5641817.8515,Cm_G,578.3046109787189,203,0.5442359249329759
589431.0399000004,5641736.2886000015,Cm_G,635.7647725714482,224,0.6005361930294906
589470.1338000002,5641648.81945,Cm_G,700.0370933145363,246,0.6595174262734584
589499.4643000008,5641558.61805,Cm_G,671.5488157196444,237,0.6353887399463807
589517.6653500011,5641468.2278,Cm_G,681.7217986936641,253,0.67828418230563
589526.1029499996,5641377.9461,Cm_G,716.1669039419281,266,0.7131367292225201
589532.2502499997,5641287.53185,Cm_G,704.0270343577255,262,0.7024128686327078
589517.7859000005,5641195.9242,Cm_G,714.5754805426724,266,0.7131367292225201
589501.6339999993,5641105.1603000015,Cm_G,723.4782103291799,269,0.7211796246648794
589484.7588999998,5641014.667649997,Cm_G,734.9772287708174,290,0.7774798927613941
589467.8838499999,5640923.96405,Cm_G,759.5478480174339,310,0.8310991957104558
589440.67275,5640835.475349999,Cm_G,750.7746509986179,306,0.8203753351206434
589440.67275,5640835.475349999,Cm_G,750.7746509986179,306,0.8203753351206434
589410.5084999999,5640747.26785,Cm_G,785.0906098119232,320,0.8579088471849866
589410.5084999999,5640747.26785,Cm_G,785.0906098119232,320,0.8579088471849866
589393.6333999996,5640653.048600001,Cm_G,809.9457155439948,331,0.8873994638069705
589393.6333999996,5640653.048600001,Cm_G,809.9457155439948,331,0.8873994638069705
589397.37005,5640562.2646,Cm_G,956.8457321644528,391,1.0482573726541555
589407.6156499994,5640471.8624,Cm_G,1084.1038859190458,472,1.2654155495978552
589424.0086000003,5640382.9065999985,Cm_G,1529.5008186323498,667,1.7882037533512065
589460.5578999997,5640311.6126,Cm_G,1206.7558296005675,526,1.4101876675603218
589532.4397999996,5640277.2689999975,Cm_G,1149.9043965742858,478,1.2815013404825737
589615.8220499997,5640239.608999997,Cm_G,953.0622605278382,396,1.061662198391421
589711.4475499997,5640215.702650001,Cm_G,901.2346024677327,375,1.0053619302949062
589804.5418000002,5640212.04635,Cm_G,781.8580988586453,325,0.871313672922252
599064.97245,5638699.1611,Cm_G,1426.2334370386825,1099,2.9463806970509383
599060.0823499996,5638605.503899999,Cm_G,489.9210308643025,377,1.0107238605898123
599065.9350500002,5638506.5817,Cm_G,488.0126203560487,403,1.0804289544235925
599071.7877499997,5638407.659500001,Cm_G,473.1949830962227,390,1.0455764075067024
599077.6404500003,5638308.73735,Cm_G,440.6457358389418,363,0.9731903485254692
599083.4931499999,5638209.81515,Cm_G,406.61871360170966,335,0.8981233243967829
599084.1593000003,5638112.556,Cm_G,376.2588365644079,310,0.8310991957104558
599084.2492000007,5638015.4816,Cm_G,333.47283204978976,284,0.7613941018766756
599084.3390999992,5637918.40725,Cm_G,317.66232892513864,270,0.7238605898123325
599083.1255999997,5637821.380899997,Cm_G,324.6175759819866,276,0.739946380697051
599078.8709500001,5637724.46665,Cm_G,314.79095734109717,268,0.7184986595174263
599074.6163000006,5637627.5524499975,Cm_G,265.52182823786853,226,0.6058981233243967
599070.3616500001,5637530.6382,Cm_G,212.48111087550288,181,0.48525469168900803
599067.5351,5637435.125050001,Cm_G,248.3005849418265,211,0.5656836461126006
599064.8671999996,5637339.76755,Cm_G,928.1380754054968,791,2.1206434316353886
599057.9929999993,5637246.736299999,Cm_G,935.817809286179,798,2.1394101876675604
599032.4907999998,5637156.68715,Cm_G,664.0216798190786,566,1.517426273458445
598981.1869499998,5637077.00255,Cm_G,438.0476137422938,373,1.0
598911.3265500008,5637015.87465,Cm_G,487.3437070022016,377,1.0107238605898123
598834.9166999994,5636961.296150003,Cm_G,592.2453733851776,458,1.227882037533512
598756.3236999996,5636909.628550001,Cm_G,610.6813365717877,472,1.2654155495978552
598672.6367000007,5636864.7529000025,Cm_G,674.1696405652358,522,1.3994638069705094
598595.3171999997,5636812.2969499985,Cm_G,716.7630879406862,555,1.4879356568364612
598524.365100001,5636752.2606,Cm_G,639.6211202461677,495,1.3270777479892761
598453.0658,5636691.57925,Cm_G,489.35588634161786,347,0.9302949061662198
598378.6405999993,5636625.09275,Cm_G,409.66988157837187,290,0.7774798927613941
598304.2154500001,5636558.606249997,Cm_G,386.9966065247682,274,0.7345844504021448
598232.9160999999,5636496.28755,Cm_G,386.2356997409211,251,0.6729222520107239
598161.964,5636434.4319,Cm_G,391.80092009114463,255,0.6836461126005362
598092.2524,5636368.276199997,Cm_G,412.25252094133833,268,0.7184986595174263
598023.7812500005,5636297.8203500025,Cm_G,429.6999601497241,279,0.7479892761394102
597952.3506,5636230.972,Cm_G,435.56599529868635,253,0.67828418230563
597952.3506,5636230.972,Cm_G,435.56599529868635,253,0.67828418230563
597874.0144000001,5636172.5409,Cm_G,428.6917714901612,249,0.6675603217158177
597874.0144000001,5636172.5409,Cm_G,428.6917714901612,249,0.6675603217158177
597795.6783,5636114.109800003,Cm_G,419.8097316397215,244,0.6541554959785523
597795.6783,5636114.109800003,Cm_G,419.8097316397215,244,0.6541554959785523
597717.3421,5636055.6788,Cm_G,407.70313443437243,237,0.6353887399463807
597717.3421,5636055.6788,Cm_G,407.70313443437243,237,0.6353887399463807
597652.2011000004,5635987.6162,Cm_G,415.35200598169024,209,0.5603217158176944
597588.52615,5635918.48345,Cm_G,427.31281868991823,215,0.5764075067024129
597588.52615,5635918.48345,Cm_G,427.31281868991823,215,0.5764075067024129
597529.3994499999,5635849.805500003,Cm_G,452.15363635507487,227,0.6085790884718498
597480.2788500002,5635768.756450001,Cm_G,530.539721475889,267,0.7158176943699732
597460.6306000003,5635697.2585999975,Cm_G,876.2918831811223,388,1.0402144772117963
597506.7493999993,5635638.3139,Cm_G,873.9685401789259,440,1.1796246648793565
597580.0483499994,5635606.2217000015,Cm_G,821.8817884722736,413,1.1072386058981234
597665.2999,5635578.82335,Cm_G,728.6197319491663,367,0.9839142091152815
597752.0796,5635559.72085,Cm_G,603.6326818300405,304,0.8150134048257373
597850.3209500008,5635548.8051,Cm_G,529.4600316564673,266,0.7131367292225201
597941.1940500005,5635541.5735,Cm_G,4914.404119234257,2475,6.6353887399463805
597941.1940500005,5635541.5735,Cm_G,468.76069406919373,236,0.6327077747989276
598030.8977000001,5635535.862250001,Cm_G,4787.340661108535,2723,7.3002680965147455
598030.8977000001,5635535.862250001,Cm_G,405.7990128357389,230,0.6166219839142091
598119.7827000003,5635532.743500003,Cm_G,4756.035586907761,2705,7.2520107238605895
598119.7827000003,5635532.743500003,Cm_G,372.1410248220345,211,0.5656836461126006
598217.0882499993,5635531.028200001,Cm_G,4696.512943837802,2671,7.160857908847185
598217.0882499993,5635531.028200001,Cm_G,368.61480657089385,209,0.5603217158176944
598309.8716499999,5635532.97745,Cm_G,4587.511118542106,2609,6.994638069705094
598309.8716499999,5635532.97745,Cm_G,393.8942790006018,224,0.6005361930294906
598397.8904529518,5635538.949180571,Cm_G,4571.99140700091,2600,6.970509383378016
598397.8904529518,5635538.949180571,Cm_G,431.2870249889468,245,0.6568364611260054
587754.0794999998,5643421.308349999,Cm_Na,1415.9346985609702,595,7.7272727272727275
587754.0794999998,5643421.308349999,Cm_Na,20.35831488172176,8,0.1038961038961039
587826.2568000003,5643366.6286,Cm_Na,37.9669795848093,15,0.19480519480519481
587894.1812500004,5643308.036200001,Cm_Na,50.557578230150796,21,0.2727272727272727
587960.2830499993,5643247.7669,Cm_Na,59.97367910229283,25,0.3246753246753247
588032.7475499994,5643193.06505,Cm_Na,63.24012436953079,23,0.2987012987012987
588105.9190499996,5643138.9818,Cm_Na,51.807176939948114,19,0.24675324675324675
588184.0084000003,5643086.01205,Cm_Na,41.561102352840244,15,0.19480519480519481
588264.2054,5643033.51945,Cm_Na,42.222484892636864,15,0.19480519480519481
588344.2565999993,5642978.6938499985,Cm_Na,45.370659713501475,16,0.2077922077922078
588423.9674999992,5642918.424600001,Cm_Na,53.4524606291844,19,0.24675324675324675
588498.8181000003,5642872.979599997,Cm_Na,294.729734532751,99,1.2857142857142858
588547.5622,5642813.126599999,Cm_Na,146.7673412686757,49,0.6363636363636364
588502.37755,5642734.699,Cm_Na,96.72425991200964,32,0.4155844155844156
588465.6919000002,5642661.4353,Cm_Na,72.21371279488702,26,0.33766233766233766
588450.0925000003,5642580.2105,Cm_Na,72.48841098048705,26,0.33766233766233766
588448.5813500001,5642490.2656,Cm_Na,70.76003783213966,27,0.35064935064935066
588465.0818,5642406.651449999,Cm_Na,78.51028308323541,30,0.38961038961038963
588491.2381500001,5642321.7135000015,Cm_Na,94.8056636485549,32,0.4155844155844156
588528.3030500002,5642236.032199997,Cm_Na,89.44883863108727,31,0.4025974025974026
588572.4729499996,5642151.040700003,Cm_Na,89.9512911761783,31,0.4025974025974026
588612.7855999996,5642071.3528,Cm_Na,84.4746712411382,29,0.37662337662337664
588657.8795500001,5641992.36805,Cm_Na,78.36997636090814,29,0.37662337662337664
588713.4268000005,5641915.1645,Cm_Na,80.77169218729755,30,0.38961038961038963
588762.6457999994,5641839.22665,Cm_Na,84.33213127426156,31,0.4025974025974026
588804.4518499994,5641753.5253,Cm_Na,86.4343867322831,32,0.4155844155844156
588839.7087499998,5641669.350799999,Cm_Na,91.22101413289116,33,0.42857142857142855
588866.7088499996,5641583.7799999975,Cm_Na,115.49633235014365,42,0.5454545454545454
588864.59945,5641494.131100001,Cm_Na,123.83715360100815,50,0.6493506493506493
588839.7555499994,5641407.880649999,Cm_Na,127.11578791804186,51,0.6623376623376623
588815.3804000006,5641319.7551500015,Cm_Na,139.3546515387995,56,0.7272727272727273
588787.3959499998,5641228.3484999975,Cm_Na,149.54412751496162,60,0.7792207792207793
588756.5052,5641135.910599999,Cm_Na,158.24501193723043,64,0.8311688311688312
588713.3799500002,5641046.8476,Cm_Na,156.2763728562004,63,0.8181818181818182
588671.2262999996,5640958.500450001,Cm_Na,162.5531197626295,71,0.922077922077922
588631.3396999999,5640871.82395,Cm_Na,154.95876668969112,68,0.8831168831168831
588590.8011499993,5640785.12435,Cm_Na,142.42829360475687,62,0.8051948051948052
588544.3946499992,5640698.217650001,Cm_Na,122.66027772273948,53,0.6883116883116883
588498.4100499994,5640611.464799997,Cm_Na,106.4148324360905,46,0.5974025974025974
588456.2223000004,5640526.0967000015,Cm_Na,94.09264952140171,45,0.5844155844155844
588414.0345999997,5640440.728599999,Cm_Na,92.21636972159791,47,0.6103896103896104
588371.8469,5640355.3605,Cm_Na,91.1245615152074,47,0.6103896103896104
588320.471649999,5640278.562349997,Cm_Na,82.89534459722603,43,0.5584415584415584
588320.471649999,5640278.562349997,Cm_Na,82.89534459722603,43,0.5584415584415584
588265.1588500007,5640205.436949999,Cm_Na,83.82403952269735,43,0.5584415584415584
588265.1588500007,5640205.436949999,Cm_Na,83.82403952269735,43,0.5584415584415584
588186.9442000003,5640146.052750003,Cm_Na,98.2889502243284,51,0.6623376623376623
588186.9442000003,5640146.052750003,Cm_Na,98.2889502243284,51,0.6623376623376623
588119.2534999996,5640094.8935,Cm_Na,85.16147802712408,44,0.5714285714285714
588119.2534999996,5640094.8935,Cm_Na,85.16147802712408,44,0.5714285714285714
588086.2359999997,5640030.892299999,Cm_Na,75.1934423901494,39,0.5064935064935064
588065.1421999999,5639934.7042999985,Cm_Na,83.93421952002292,45,0.5844155844155844
588043.950949999,5639839.1394,Cm_Na,85.9498232658367,46,0.5974025974025974
588022.5325499997,5639745.0283,Cm_Na,87.41325503328949,47,0.6103896103896104
588001.11415,5639650.9172,Cm_Na,93.66125989555871,51,0.6623376623376623
588001.11415,5639650.9172,Cm_Na,93.66125989555871,51,0.6623376623376623
587972.6421000003,5639560.953549999,Cm_Na,92.73590221228571,55,0.7142857142857143
587972.6421000003,5639560.953549999,Cm_Na,92.73590221228571,55,0.7142857142857143
587944.1799500007,5639481.2596,Cm_Na,90.90385187822834,56,0.7272727272727273
587944.1799500007,5639481.2596,Cm_Na,90.90385187822834,56,0.7272727272727273
587925.0789500001,5639401.1984,Cm_Na,47.474295643010336,29,0.37662337662337664
587925.0789500001,5639401.1984,Cm_Na,47.474295643010336,29,0.37662337662337664
593671.3496499998,5623968.9605,Cm_Na,178.45201651316873,176,2.2857142857142856
593680.9473999997,5624061.4268499985,Cm_Na,188.34911600624645,57,0.7402597402597403
593693.4644000004,5624154.34125,Cm_Na,196.1452326421946,60,0.7792207792207793
593705.9813000001,5624247.255650002,Cm_Na,203.94142973097817,62,0.8051948051948052
593720.2690499995,5624341.63315,Cm_Na,209.69364840730066,64,0.8311688311688312
593738.68865,5624439.4245500015,Cm_Na,211.93223995382016,64,0.8311688311688312
593757.1082500007,5624537.21595,Cm_Na,207.77685359656934,70,0.9090909090909091
593775.5278500003,5624635.007300002,Cm_Na,202.70753064006283,68,0.8831168831168831
593793.9475000002,5624732.7987,Cm_Na,193.66947348779846,65,0.8441558441558441
593810.8563000009,5624829.8347,Cm_Na,185.77404848714997,63,0.8181818181818182
593827.1176499997,5624926.547,Cm_Na,185.70954341059476,63,0.8181818181818182
593853.32255,5625018.14745,Cm_Na,178.85658361714576,68,0.8831168831168831
593880.6322499999,5625109.179850001,Cm_Na,170.1237550422464,65,0.8441558441558441
593910.8375000003,5625198.483550001,Cm_Na,165.92610213664761,63,0.8181818181818182
593942.28375,5625287.0463999985,Cm_Na,167.72802759957403,64,0.8311688311688312
593978.8703000001,5625373.34895,Cm_Na,166.5849075352586,56,0.7272727272727273
594027.3975499999,5625454.2278,Cm_Na,152.075700512161,51,0.6623376623376623
594071.5343000003,5625537.186450001,Cm_Na,145.862511852786,55,0.7142857142857143
594105.4264499991,5625624.99775,Cm_Na,151.6501527551423,57,0.7402597402597403
594142.6857500004,5625712.709999999,Cm_Na,162.88007584127075,61,0.7922077922077922
594187.8017999995,5625800.191149998,Cm_Na,173.3038947434325,65,0.8441558441558441
594232.9178999993,5625887.6723,Cm_Na,183.7275307006672,69,0.8961038961038961
594281.3351500006,5625973.778000001,Cm_Na,1237.984087215968,470,6.103896103896104
594281.3351500006,5625973.778000001,Cm_Na,187.56248897297658,71,0.922077922077922
594333.0535500002,5626058.5082,Cm_Na,1214.3884113871989,490,6.363636363636363
594333.0535500002,5626058.5082,Cm_Na,185.58191881791595,74,0.961038961038961
594384.7720000002,5626143.23845,Cm_Na,1223.8469535967295,494,6.415584415584416
594384.7720000002,5626143.23845,Cm_Na,183.6012572648499,74,0.961038961038961
594437.5816500008,5626222.576750001,Cm_Na,1271.4927858368135,513,6.662337662337662
594437.5816500008,5626222.576750001,Cm_Na,176.78272940296856,71,0.922077922077922
594490.8589500007,5626299.604250001,Cm_Na,1317.8068614278175,448,5.818181818181818
594490.8589500007,5626299.604250001,Cm_Na,165.08803126572712,56,0.7272727272727273
