0.000000000000000000e+00,0.000000000000000000e+00,2.060000000000000000e+02,3.280000000000000000e+02,1.059500000000000000e+03,1.175500000000000000e+03,1.491000000000000000e+03,2.730500000000000000e+03,2.772500000000000000e+03,2.936500000000000000e+03,2.996500000000000000e+03,3.290500000000000000e+03,3.939500000000000000e+03,4.206000000000000000e+03,4.818000000000000000e+03,5.228000000000000000e+03,6.002000000000000000e+03,6.288000000000000000e+03,6.439000000000000000e+03,8.082000000000000000e+03,8.213000000000000000e+03,8.475000000000000000e+03,9.045000000000000000e+03,9.113000000000000000e+03,9.187000000000000000e+03,9.363000000000000000e+03,9.646000000000000000e+03,1.121700000000000000e+04,1.321500000000000000e+04,1.344400000000000000e+04,1.389000000000000000e+04,1.437600000000000000e+04,1.465600000000000000e+04,1.489600000000000000e+04,1.497300000000000000e+04,1.534600000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220000000000000000e+02,8.535000000000000000e+02,9.695000000000000000e+02,1.285000000000000000e+03,2.524500000000000000e+03,2.566500000000000000e+03,2.730500000000000000e+03,2.790500000000000000e+03,3.084500000000000000e+03,3.733500000000000000e+03,4.000000000000000000e+03,4.612000000000000000e+03,5.022000000000000000e+03,5.796000000000000000e+03,6.082000000000000000e+03,6.233000000000000000e+03,7.876000000000000000e+03,8.007000000000000000e+03,8.269000000000000000e+03,8.839000000000000000e+03,8.907000000000000000e+03,8.981000000000000000e+03,9.157000000000000000e+03,9.440000000000000000e+03,1.101100000000000000e+04,1.300900000000000000e+04,1.323800000000000000e+04,1.368400000000000000e+04,1.417000000000000000e+04,1.445000000000000000e+04,1.469000000000000000e+04,1.476700000000000000e+04,1.514000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.315000000000000000e+02,8.475000000000000000e+02,1.163000000000000000e+03,2.402500000000000000e+03,2.444500000000000000e+03,2.608500000000000000e+03,2.668500000000000000e+03,2.962500000000000000e+03,3.611500000000000000e+03,3.878000000000000000e+03,4.490000000000000000e+03,4.900000000000000000e+03,5.674000000000000000e+03,5.960000000000000000e+03,6.111000000000000000e+03,7.754000000000000000e+03,7.885000000000000000e+03,8.147000000000000000e+03,8.717000000000000000e+03,8.785000000000000000e+03,8.859000000000000000e+03,9.035000000000000000e+03,9.318000000000000000e+03,1.088900000000000000e+04,1.288700000000000000e+04,1.311600000000000000e+04,1.356200000000000000e+04,1.404800000000000000e+04,1.432800000000000000e+04,1.456800000000000000e+04,1.464500000000000000e+04,1.501800000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.160000000000000000e+02,4.315000000000000000e+02,1.671000000000000000e+03,1.713000000000000000e+03,1.877000000000000000e+03,1.937000000000000000e+03,2.231000000000000000e+03,2.880000000000000000e+03,3.146500000000000000e+03,3.758500000000000000e+03,4.168500000000000000e+03,4.942500000000000000e+03,5.228500000000000000e+03,5.379500000000000000e+03,7.022500000000000000e+03,7.153500000000000000e+03,7.415500000000000000e+03,7.985500000000000000e+03,8.053500000000000000e+03,8.127500000000000000e+03,8.303500000000000000e+03,8.586500000000000000e+03,1.015750000000000000e+04,1.215550000000000000e+04,1.238450000000000000e+04,1.283050000000000000e+04,1.331650000000000000e+04,1.359650000000000000e+04,1.383650000000000000e+04,1.391350000000000000e+04,1.428650000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.155000000000000000e+02,1.555000000000000000e+03,1.597000000000000000e+03,1.761000000000000000e+03,1.821000000000000000e+03,2.115000000000000000e+03,2.764000000000000000e+03,3.030500000000000000e+03,3.642500000000000000e+03,4.052500000000000000e+03,4.826500000000000000e+03,5.112500000000000000e+03,5.263500000000000000e+03,6.906500000000000000e+03,7.037500000000000000e+03,7.299500000000000000e+03,7.869500000000000000e+03,7.937500000000000000e+03,8.011500000000000000e+03,8.187500000000000000e+03,8.470500000000000000e+03,1.004150000000000000e+04,1.203950000000000000e+04,1.226850000000000000e+04,1.271450000000000000e+04,1.320050000000000000e+04,1.348050000000000000e+04,1.372050000000000000e+04,1.379750000000000000e+04,1.417050000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.239500000000000000e+03,1.281500000000000000e+03,1.445500000000000000e+03,1.505500000000000000e+03,1.799500000000000000e+03,2.448500000000000000e+03,2.715000000000000000e+03,3.327000000000000000e+03,3.737000000000000000e+03,4.511000000000000000e+03,4.797000000000000000e+03,4.948000000000000000e+03,6.591000000000000000e+03,6.722000000000000000e+03,6.984000000000000000e+03,7.554000000000000000e+03,7.622000000000000000e+03,7.696000000000000000e+03,7.872000000000000000e+03,8.155000000000000000e+03,9.726000000000000000e+03,1.172400000000000000e+04,1.195300000000000000e+04,1.239900000000000000e+04,1.288500000000000000e+04,1.316500000000000000e+04,1.340500000000000000e+04,1.348200000000000000e+04,1.385500000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.200000000000000000e+01,2.060000000000000000e+02,2.660000000000000000e+02,5.600000000000000000e+02,1.209000000000000000e+03,1.475500000000000000e+03,2.087500000000000000e+03,2.497500000000000000e+03,3.271500000000000000e+03,3.557500000000000000e+03,3.708500000000000000e+03,5.351500000000000000e+03,5.482500000000000000e+03,5.744500000000000000e+03,6.314500000000000000e+03,6.382500000000000000e+03,6.456500000000000000e+03,6.632500000000000000e+03,6.915500000000000000e+03,8.486500000000000000e+03,1.048450000000000000e+04,1.071350000000000000e+04,1.115950000000000000e+04,1.164550000000000000e+04,1.192550000000000000e+04,1.216550000000000000e+04,1.224250000000000000e+04,1.261550000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.640000000000000000e+02,2.240000000000000000e+02,5.180000000000000000e+02,1.167000000000000000e+03,1.433500000000000000e+03,2.045500000000000000e+03,2.455500000000000000e+03,3.229500000000000000e+03,3.515500000000000000e+03,3.666500000000000000e+03,5.309500000000000000e+03,5.440500000000000000e+03,5.702500000000000000e+03,6.272500000000000000e+03,6.340500000000000000e+03,6.414500000000000000e+03,6.590500000000000000e+03,6.873500000000000000e+03,8.444500000000000000e+03,1.044250000000000000e+04,1.067150000000000000e+04,1.111750000000000000e+04,1.160350000000000000e+04,1.188350000000000000e+04,1.212350000000000000e+04,1.220050000000000000e+04,1.257350000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.540000000000000000e+02,1.003000000000000000e+03,1.269500000000000000e+03,1.881500000000000000e+03,2.291500000000000000e+03,3.065500000000000000e+03,3.351500000000000000e+03,3.502500000000000000e+03,5.145500000000000000e+03,5.276500000000000000e+03,5.538500000000000000e+03,6.108500000000000000e+03,6.176500000000000000e+03,6.250500000000000000e+03,6.426500000000000000e+03,6.709500000000000000e+03,8.280500000000000000e+03,1.027850000000000000e+04,1.050750000000000000e+04,1.095350000000000000e+04,1.143950000000000000e+04,1.171950000000000000e+04,1.195950000000000000e+04,1.203650000000000000e+04,1.240950000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.940000000000000000e+02,9.430000000000000000e+02,1.209500000000000000e+03,1.821500000000000000e+03,2.231500000000000000e+03,3.005500000000000000e+03,3.291500000000000000e+03,3.442500000000000000e+03,5.085500000000000000e+03,5.216500000000000000e+03,5.478500000000000000e+03,6.048500000000000000e+03,6.116500000000000000e+03,6.190500000000000000e+03,6.366500000000000000e+03,6.649500000000000000e+03,8.220500000000000000e+03,1.021850000000000000e+04,1.044750000000000000e+04,1.089350000000000000e+04,1.137950000000000000e+04,1.165950000000000000e+04,1.189950000000000000e+04,1.197650000000000000e+04,1.234950000000000000e+04
