X,Y,Z,azimuth,dip,polarity,formation
493839.6662999997,7450761.021000001,397.1941,335.0,65.0,1,P__TAk_sp
468823.875,7455152.3239,415.0,321.0,40.0,1,P__THc_stq
463781.8650000002,7455603.333,458.0,296.0,20.0,1,P__md_PTRB
459184.5336999996,7452329.2451,502.0,488.0,35.0,1,P__THc_stq
450640.8717,7458525.0324,481.0,515.0,30.0,1,P__THc_stq
453610.46420000034,7463710.9822,423.0,486.0,70.0,1,P__THc_stq
455542.8991,7467543.9464,417.0,486.0,75.0,1,P__THc_stq
460757.07280000026,7462320.4821,419.0,516.0,70.0,1,P__THt_sta
461277.2260999996,7462517.4811,433.0,210.0,50.0,1,P__THt_sta
467755.55489999993,7464791.4361,411.0,268.0,60.0,1,P__THt_sta
466695.50499999995,7463801.9525,410.0,247.0,40.0,1,P__THt_sta
468732.82459999993,7459116.9595,419.0,494.0,50.0,1,P__THc_stq
471073.5199999996,7461398.4318,424.0,479.0,45.0,1,P__THt_sta
487572.68709999975,7460712.9036,379.21313,484.0,45.0,1,P__TAk_sp
451152.7622999996,7458184.3907,481.0,180.0,50.0,1,P__THc_stq
433409.07120000006,7458638.6519,376.94167999999996,512.0,30.0,1,P__TA_sk
438795.2988,7456637.283,391.09286000000003,516.0,30.0,1,P__THb_shh
437791.5906999996,7462815.3015,381.7979,211.0,10.0,1,P__THb_shh
440571.2333000004,7461823.372,401.47726,236.0,10.0,1,P__THb_shh
442093.48369999975,7462620.6639,404.39072000000004,532.0,10.0,1,P__THc_stq
444926.39099999977,7459715.6109,483.80234,226.0,10.0,1,P__THc_stq
445078.30850000033,7461940.1097,464.67315999999994,520.0,60.0,1,P__THc_stq
446223.1980999997,7457618.9488,507.76132,185.0,30.0,1,P__THc_stq
447757.9351000004,7462131.5518,425.90015,513.0,30.0,1,P__THc_stq
415046.7482000002,7464571.5139999995,369.0,325.0,15.0,1,P__DIt_ss
408516.74770000024,7465602.7847,393.0,276.0,35.0,1,P___bo_sepg
402318.20949999994,7471324.8107,449.0,255.0,10.0,1,P__DIt_ss
401103.6305,7476555.4857,397.0,503.0,35.0,1,P__DIt_ss
406861.5820000004,7467373.2883,415.0,301.0,10.0,1,P__DIt_ss
438346.79999999976,7508009.371,344.0,303.0,50.0,1,P__THc_stq
441231.5153000001,7507293.6859,335.0,307.0,60.0,1,P__THc_stq
447892.86340000015,7502183.7814,382.0,314.0,65.0,1,P__THc_stq
424318.7215,7500468.3727,377.00458,506.0,50.0,1,P__md_PTRB
445493.80740000034,7504758.8453,356.0,356.0,55.0,1,P__THc_stq
427408.8154999996,7510065.6114,435.94266,225.0,20.0,1,P__THc_stq
435099.88040000014,7511033.3531,395.11578,303.0,60.0,1,P__THc_stq
410539.6533000004,7491632.6584,408.84778,329.0,30.0,1,P__THb_shh
417296.56159999967,7490756.1105,418.0272,524.0,60.0,1,P__THc_stq
413086.0752999997,7509449.482999999,399.8216,534.0,85.0,1,CP__pa_sepg
399461.51439999975,7501080.9051,422.87164,319.0,35.0,1,P__THb_shh
408654.38910000026,7504861.2465,391.7937,392.0,15.0,1,CP__pa_sepg
409257.25920000026,7493225.4809,406.02518,241.0,30.0,1,P__THb_shh
443168.3377999999,7509090.267999999,335.0,283.0,60.0,1,P__THc_stq
419953.95320000034,7545211.8784,328.0,290.0,60.0,1,P__THb_shh
417728.73730000015,7540763.4504,364.0,486.0,65.0,1,P__THb_shh
416238.41550000006,7542415.411,358.0,484.0,40.0,1,P__THb_shh
415159.45739999966,7546940.7348,329.0,318.0,80.0,1,P__THb_shh
410545.5705000004,7550304.1313,335.0,329.0,35.0,1,P__THb_shh
409999.4540999997,7543808.0221,394.0,409.0,25.0,1,P__THc_stq
413878.8876,7542835.1786,365.0,431.0,35.0,1,P__THb_shh
415175.97219999967,7542564.2443,356.0,466.0,30.0,1,P__THb_shh
405808.5201000003,7550369.4979,346.0,317.0,50.0,1,P__THc_stq
399473.8773999997,7551337.1717,401.0,535.0,25.0,1,P__THc_stq
397766.3249000004,7549029.4858,361.05945,375.0,5.0,1,P__THc_stq
403726.3872999996,7546077.1417,352.0,500.0,45.0,1,P__THc_stq
399550.3797000004,7542956.3905,372.0,319.0,35.0,1,P__THc_stq
404051.9983999999,7540630.4284,357.0,309.0,50.0,1,CP__pa_sepg
404677.1286000004,7550896.2108,364.0,352.0,60.0,1,P__THc_stq
403848.67179999966,7548228.4017,355.0,517.0,60.0,1,P__THc_stq
424613.04679999966,7546973.5325,317.0,315.0,65.0,1,P__THb_shh
427727.4464999996,7543518.2139,370.0,307.0,80.0,1,P__THb_shh
429566.52660000045,7542628.2531,336.0,314.0,60.0,1,P__THb_shh
399708.83299999963,7539149.464,372.97292999999996,345.0,35.0,1,P__THc_stq
401747.64099999977,7537185.8461,394.92868,333.0,40.0,1,P__THc_stq
398144.9978,7535051.4803,422.98706,358.0,20.0,1,CP__pa_sepg
400405.6845000005,7532913.8124,412.55707,432.0,70.0,1,P__THc_stq
408913.8553,7538140.8844,361.86400000000003,304.0,70.0,1,CP__pa_sepg
409827.7835999997,7534080.3304,368.9105,322.0,75.0,1,CP__pa_sepg
403317.91309999954,7530332.1597,373.93118,504.0,80.0,1,P__THc_stq
410487.78780000005,7538586.3996,363.1538,308.0,60.0,1,CP__pa_sepg
400613.7993999999,7557149.1313,339.0,311.0,60.0,1,P__THc_stq
309470.6155000003,7654671.4393,320.0,411.0,10.0,1,A_FOh_xs_f
302177.68740000017,7661854.4079,284.0,347.0,30.0,1,A_FOk_b
301929.2435999997,7622434.9592,255.0,479.0,10.0,1,A_HAc_kds
301143.4455000004,7648423.4218,214.0,354.0,30.0,1,A_HAc_kds
304772.1364000002,7641264.4249,237.0,339.0,20.0,1,A_HAc_kds
308520.29289999977,7638801.4298,282.0,539.0,18.0,1,P__TAa_kt
311150.8025000002,7634443.9464,255.0,362.0,28.0,1,P__TAa_kt
314457.4674000005,7632927.946,278.0,490.0,15.0,1,A_FOk_b
317162.3691999996,7631463.4433,316.0,500.0,20.0,1,A_FOk_b
308126.20100000035,7635605.4439,236.0,539.0,35.0,1,A_HAc_kds
312963.7982999999,7624853.9628,310.0,455.0,15.0,1,A_HAc_kds
295088.5125000002,7687247.257999999,240.24903999999998,340.0,70.0,1,A_FOk_b
295225.2894000001,7708326.2862,207.65888999999999,483.0,45.0,1,P__THc_stq
296759.2977,7698333.7729,199.08005,490.0,85.0,1,A_FOh_xs_f
298674.3968000002,7694562.2591,208.8587,515.0,60.0,1,A_FOh_xs_f
300784.86560000014,7690549.7455,215.63812000000001,492.0,68.0,1,A_FOk_b
300185.6150000002,7696614.2591,198.21883,503.0,35.0,1,A_FOk_b
306598.49590000045,7691751.7288,219.82297000000003,483.0,18.0,1,P__TAg_sg
308998.84339999966,7698679.2326,215.20966,505.0,50.0,1,P__THb_shh
312643.3481000001,7697210.2161,238.7303,496.0,45.0,1,P__THb_shh
377503.1688000001,7484057.105,430.00388,330.0,4.0,1,P__DIt_ss
385543.90299999993,7503368.1877,439.85916,420.0,26.0,1,P__THc_stq
384505.1473000003,7506693.6837,416.98492000000005,370.0,10.0,1,P__TA_sk
392225.4035999999,7503479.4366,474.22745,515.0,18.0,1,P__THc_stq
390852.3817999996,7509673.687999999,442.89495999999997,425.0,15.0,1,P__THc_stq
380255.63350000046,7462434.0527,405.0,214.0,7.0,1,P___bo_sepg
391214.0360000003,7479031.5111,466.0,490.0,2.0,1,P__DIt_ss
348599.6617999999,7486742.944,484.9944,325.0,10.0,1,P__DIw_ss
361532.56020000024,7488716.2698,484.0,380.0,8.0,1,P__TA_sk
370500.88709999993,7486831.6557,465.0031,340.0,8.0,1,P__DIt_ss
371542.13350000046,7509794.0405,416.0119,440.0,85.0,1,P__TAo_ssqv
354620.71549999993,7496234.6434,484.0,225.0,5.0,1,P__DIt_ss
351908.4345000005,7508624.3666,488.0,305.0,15.0,1,P__TAo_ssqv
350279.6754999999,7510313.8451,497.9996,435.0,45.0,1,P__TAc_sg
366578.82959999976,7465610.5521,419.99002,205.0,2.0,1,P__DIm_st
351144.88430000003,7480711.4987,455.77997,380.0,110.0,1,P__DIw_ss
360403.9989,7489698.7932,516.0,365.0,12.0,1,P__TA_sk
356186.4595999997,7563710.3268,360.18896,294.0,20.0,1,P__THc_stq
369559.8832,7561172.8976,360.1163,503.0,85.0,1,P__THc_stq
374726.27199999994,7561757.4219,372.70052999999996,527.0,50.0,1,P__THc_stq
352667.8504999997,7557790.0376,355.095,351.0,80.0,1,P__TA_sk
368798.14020000026,7557032.591,340.8196,182.0,55.0,1,P__THb_shh
382999.47429999994,7554675.9733,387.82434,313.0,45.0,1,P__THc_stq
388529.22950000037,7553569.4426,375.8113,251.0,20.0,1,P__THc_stq
386093.6915999996,7556996.2116,364.54877,509.0,52.0,1,P__THc_stq
392039.9752000002,7553205.7083,378.54828,320.0,30.0,1,P__THc_stq
360670.4740000004,7546567.8067,376.88873,300.0,20.0,1,P__TAc_sg
381654.0045999997,7550710.1039,398.29016,267.0,10.0,1,P__THc_stq
389837.102,7552328.1729,362.55984,309.0,30.0,1,P__THc_stq
396324.0005999999,7547732.3311,367.0555,287.0,40.0,1,P__THc_stq
346478.4052999997,7542325.3774,391.07465,316.0,45.0,1,P__TAy_sk
358193.79999999976,7544410.3319,384.1085,231.0,8.0,1,P__TAc_sg
359660.30219999974,7544948.333,401.93573,458.0,8.0,1,P__TAc_sg
362016.4233999997,7541473.0024,384.17624,326.0,46.0,1,P__TAc_sg
369925.4391999999,7541578.029,365.9984,313.0,45.0,1,P__THb_shh
378290.50540000014,7544787.5248,371.2885,238.0,20.0,1,P__THc_stq
346462.60529999994,7537395.6836,424.00226,218.0,22.0,1,P__TAy_sk
346700.30590000004,7534680.1829,412.74523999999997,182.0,35.0,1,P__TAy_sk
350008.25160000013,7533152.3059,409.74985,472.0,35.0,1,P__TAc_sg
