X,Y,Z,formation
346344.45819962793,7590863.0419348655,332.1325,P__THc_stq
346358.09801381663,7590738.871919228,332.1325,P__THc_stq
346377.0251167183,7590595.528549024,332.1325,P__THc_stq
346397.190195356,7590484.638623881,334.13968,P__THc_stq
346517.4450503752,7589898.442846394,334.13968,P__THc_stq
346697.745092644,7589032.132772303,334.13968,P__THc_stq
347051.93685890175,7587055.214346987,342.78088,P__THc_stq
347404.4869151432,7585017.429376786,354.94736,P__THc_stq
347633.288064348,7583947.727439331,357.6777,P__THc_stq
347851.34023820824,7583074.256963328,357.6777,P__THc_stq
348150.08527187427,7582018.1870155325,361.2557,P__THc_stq
348480.7777764743,7580894.52609651,372.37482,P__THc_stq
348710.1726425483,7580197.011057332,372.37482,P__THc_stq
349006.42564645974,7579378.610391932,376.2512,P__THc_stq
