X,Y,formation,appar_th,thickness,cl,cm,p1x,p1y,p2x,p2y,dip,type
545891.545460255,7492436.9149090415,Mount_McRae_Shale_and_Mount_Sylvia_Formation,195.36064953462102,32,-0.9414661590642346,-0.3371075070905977,547577.082995708,7487729.58411372,544206.007924802,7497144.245704363,9.72150482338634,full
547590.21884899,7492596.189491395,Mount_McRae_Shale_and_Mount_Sylvia_Formation,224.45949811997184,118,-0.9939067305827238,0.11022436619169444,547039.0970180315,7487626.655838481,548141.3406799486,7497565.723144309,31.739393680765836,full
549106.260281095,7492613.724306099,Mount_McRae_Shale_and_Mount_Sylvia_Formation,247.9181554222865,180,-0.9752255024434344,-0.2212130633212031,550212.325597701,7487737.596793882,548000.1949644891,7497489.851818317,46.67006355831911,full
550602.940566155,7493101.45710035,Mount_McRae_Shale_and_Mount_Sylvia_Formation,239.3132308835282,184,-0.9588065243741896,-0.2840599387761092,552023.2402600356,7488307.42447848,549182.6408722744,7497895.489722221,50.47102102638299,full
552589.9939388649,7493121.491306695,Mount_McRae_Shale_and_Mount_Sylvia_Formation,389.6671805263693,267,-0.9932653788996648,0.1158614995557422,552010.6864410862,7488155.164412197,553169.3014366436,7498087.818201194,43.29450550128823,full
554160.7796177401,7493132.7489721915,Mount_McRae_Shale_and_Mount_Sylvia_Formation,386.7338471610215,243,-0.9989120812426768,0.046633185044813785,553927.613692516,7488138.188565978,554393.9455429642,7498127.309378405,38.99459490566306,full
557055.55382719,7493604.024550101,Mount_McRae_Shale_and_Mount_Sylvia_Formation,431.23306424075196,270,-0.9243232339982786,-0.3816104808452768,558963.6062314163,7488982.40838011,555147.5014229636,7498225.640720092,38.853384200101246,full
559849.355504895,7494400.79887525,Mount_McRae_Shale_and_Mount_Sylvia_Formation,519.8693179452337,282,-0.9999999999997292,7.357332484357319e-07,559849.3518262288,7489400.798875251,559849.3591835612,7499400.798875249,32.973032560558806,full
561178.2950388349,7479975.336342099,Brockman_Iron_Formation,3202.168733035633,354,0.9073853428834228,-0.4202997020226562,563279.7935489482,7484512.263056517,559076.7965287216,7475438.409627682,6.3520280142332695,full
559711.42507544,7481090.820405207,Brockman_Iron_Formation,2431.5496294055706,655,0.8022462209089394,-0.5969933006636883,562696.3915787584,7485102.051509751,556726.4585721216,7477079.589300662,15.62759935439884,full
558386.88447243,7482052.810128435,Brockman_Iron_Formation,1687.7744743606809,726,0.8319708145325618,-0.5548193974312952,561160.9814595864,7486212.664201098,555612.7874852736,7477892.956055772,25.513980918750562,full
554783.0886732349,7484462.284703805,Brockman_Iron_Formation,588.5654730791837,402,0.8576263417692478,-0.5142733299554795,557354.4553230123,7488750.416412652,552211.7220234575,7480174.152994959,43.10242922881271,full
542250.9797124551,7489615.661070095,Brockman_Iron_Formation,3985.2723299931013,1513,0.03861424995271066,-0.9992541917353108,547247.2506711317,7489808.732319859,537254.7087537785,7489422.589820332,22.325353560290196,full
544186.9984070649,7491533.66075547,Brockman_Iron_Formation,2505.516709230744,501,-0.4516386337095799,-0.8922009552454783,548648.0031832923,7489275.467586922,539725.9936308375,7493791.853924018,11.54666104593123,full
545170.33605265,7491851.659897595,Brockman_Iron_Formation,2184.1936705436733,287,-0.8739205677212587,-0.4860687619192916,547600.6798622465,7487482.057058988,542739.9922430535,7496221.262736201,7.572743364480857,full
547566.583725645,7492372.939814605,Brockman_Iron_Formation,1586.9629258926132,810,-0.9899617820960116,0.14133531048286832,546859.9071732307,7487423.130904125,548273.2602780593,7497322.748725085,30.71215491312242,full
549947.99431685,7492610.959853396,Brockman_Iron_Formation,1390.716310236987,1038,-0.8945133590656903,-0.4470412178457547,552183.2004060787,7488138.393058067,547712.7882276212,7497083.526648724,48.3381342961131,full
552344.295352425,7492789.740046754,Brockman_Iron_Formation,1161.5407431557765,787,-0.9640330241614716,0.265782483106182,551015.3829368941,7487969.574925946,553673.2077679558,7497609.905167561,42.67603887271472,full
556318.24076914,7493027.764724267,Brockman_Iron_Formation,1338.8135365498508,824,-0.9701672016188414,-0.24243679774957064,557530.4247578878,7488176.928716172,555106.0567803921,7497878.600732361,38.028858250007275,full
558729.40042868,7493712.536538837,Brockman_Iron_Formation,1455.8215539607882,904,-0.948728742851703,-0.3160913989450317,560309.8574234052,7488968.892824578,557148.9434339548,7498456.180253095,38.424564363993525,full
561731.869769855,7494022.5605349,Brockman_Iron_Formation,1356.7947213076175,732,-0.9933096669880781,0.11548119097079787,561154.4638150011,7489056.01219996,562309.275724709,7498989.10886984,32.687793986743046,full
560481.310866785,7475177.096369605,Marra_Mamba_Iron_Formation,662.0856529813115,41,0.3715796177540703,-0.9284010920231296,565123.3163269006,7477034.994458375,555839.3054066694,7473319.198280835,3.5826903662785554,full
559856.84459489,7476914.83302106,Marra_Mamba_Iron_Formation,789.5407145082926,30,-0.06434620791158867,-0.9979276354162152,564846.4827719711,7476593.101981502,554867.2064178089,7477236.564060617,2.231586887461134,full
559705.78181074,7478573.56983927,Marra_Mamba_Iron_Formation,551.8114938339595,77,0.4916889420399544,-0.8707709137744728,564059.6363796124,7481032.01454947,555351.9272418676,7476115.12512907,8.079152883772196,full
521458.64038135525,7500685.091314265,Mount_McRae_Shale_and_Mount_Sylvia_Formation,374.9282314797966,58,0.9765376711897582,0.21534664322269728,520381.9071652418,7505567.779670213,522535.3735974687,7495802.402958316,9.026758057728713,full
519145.07776546635,7499686.477494253,Mount_McRae_Shale_and_Mount_Sylvia_Formation,380.2185835587822,110,0.7896118192604253,0.6136066939695503,516077.0442956186,7503634.536590555,522213.1112353141,7495738.418397951,16.88962879465248,full
517233.5405401078,7498279.50996512,Mount_McRae_Shale_and_Mount_Sylvia_Formation,715.017556692827,198,0.7955210593817061,0.6059259394350173,514203.9108429327,7502257.115262029,520263.17023728293,7494301.904668211,16.120492380822796,full
519931.834325765,7499583.206071265,Wittenoom_Formation,618.7551079914712,146,0.8944169403802771,0.4472340961518744,517695.6638450057,7504055.290773166,522168.0048065244,7495111.121369364,13.67255037066812,full
517829.94979301,7497980.185686345,Wittenoom_Formation,601.8482755190034,144,0.7389255553121254,0.6737870759421458,514461.0144132993,7501674.813462906,521198.88517272077,7494285.557909785,13.855730871127207,full
525195.62039369,7507924.54934537,Boolgeeda_Iron_Formation,678.1300971737562,204,-0.9730265577299736,-0.2306931250647893,526349.0860190139,7503059.416556721,524042.154768366,7512789.68213402,17.511356879621957,full
530911.4760851,7509142.918847915,Boolgeeda_Iron_Formation,817.1220960133624,80,-0.9536285484100744,-0.3009860323292339,532416.4062467462,7504374.776105864,529406.5459234538,7513911.061589966,5.656057009810681,full
532383.3803470749,7506158.12940393,Boolgeeda_Iron_Formation,878.1825341900982,145,0.7804348336988491,0.6252371312945589,529257.1946906021,7510060.303572425,535509.5660035477,7502255.955235436,9.542406546908182,full
530140.3648564001,7505170.115017082,Boolgeeda_Iron_Formation,694.1532887954709,235,0.8881603673929528,0.4595336351045647,527842.6966808772,7509610.916854046,532438.0330319229,7500729.313180117,19.841182780010016,full
527933.9289082449,7504414.5679616,Boolgeeda_Iron_Formation,498.3551330337929,206,0.9755296873955038,0.21986775345655088,526834.5901409622,7509292.216398577,529033.2676755277,7499536.919524622,24.54145377050544,full
518008.02076309,7502868.699224345,Boolgeeda_Iron_Formation,449.28234734321376,223,0.9748330944649659,0.22293595029931515,516893.3410115934,7507742.86469667,519122.7005145866,7497994.53375202,29.821830518206298,full
562256.5705935301,7491496.08420432,Woongarra_Rhyolite,564.644267067754,378,-0.9806928441314162,0.19555445653176448,561278.7983108712,7486592.619983663,563234.3428761889,7496399.548424977,42.095269236131514,full
559764.197528865,7484728.2700467715,Woongarra_Rhyolite,333.8745274769362,100,0.9925532303946616,-0.1218116777370788,560373.2559175503,7489691.036198745,559155.1391401796,7479765.503894798,17.546382662881697,full
555989.18411714,7485586.541184435,Woongarra_Rhyolite,428.5861495982565,317,0.9332139525652016,-0.3593211916066651,557785.7900751734,7490252.610947261,554192.5781591067,7480920.471421609,47.75362733842768,full
553826.0400736551,7486408.76914978,Woongarra_Rhyolite,432.107039573476,341,0.8875534904003052,-0.4607046794620558,556129.5634709654,7490846.536601782,551522.5166763448,7481971.001697779,52.30415143963276,full
551779.160050605,7487525.99967855,Woongarra_Rhyolite,354.3186246324528,273,0.9363426221427764,-0.3510875873037808,553534.5979871239,7492207.7127892645,550023.722114086,7482844.286567836,50.438568517030006,full
550045.0852298599,7488366.230335965,Woongarra_Rhyolite,332.400490729153,214,0.9485646097735616,-0.3165836083645692,551628.0032716828,7493109.053384833,548462.1671880371,7483623.407287097,40.21685603480371,full
548856.236471495,7489617.715816748,Woongarra_Rhyolite,633.3509264979583,210,-0.2869820815748329,-0.9579359502884188,553645.916222937,7488182.8054088745,544066.556720053,7491052.626224622,19.40888099598517,full
549875.2348848099,7490359.725166345,Woongarra_Rhyolite,293.88158832252515,97,-0.9190235468150572,-0.3942026387525486,551846.2480785727,7485764.6074322695,547904.2216910472,7494954.842900421,19.35262612662831,full
551716.54468986,7490690.491014095,Woongarra_Rhyolite,282.2380425183308,109,-0.9927374218570756,-0.12030133517366692,552318.0513657283,7485726.80390481,551115.0380139917,7495654.17812338,22.85975058562063,full
554245.60516155,7491103.511077875,Woongarra_Rhyolite,377.02716043165384,164,-0.9970830158867424,0.07632469738032292,553863.9816746484,7486118.095998442,554627.2286484516,7496088.926157309,25.942905256057088,full
557465.5241084751,7490863.28837431,Woongarra_Rhyolite,346.1383140261293,184,-0.9999802357080171,0.0062871450864932,557434.0883830426,7485863.387195771,557496.9598339075,7495863.18955285,32.265811086880085,full
560100.71048924,7491370.809403039,Woongarra_Rhyolite,484.5520772464592,338,-0.9572886927690256,-0.2891338075987823,561546.3795272339,7486584.365939193,558655.0414512461,7496157.252866884,44.24833069739922,full
544570.245259075,7475221.865516139,Mount_Roe_Basalt,292.74951578387396,125,0.5931708988016876,-0.8050765707774621,548595.6281129622,7478187.720010147,540544.8624051877,7472256.011022131,25.465905748054155,full
543976.918940265,7476819.38629562,Mount_Roe_Basalt,535.6724653951504,247,0.023877470464015862,-0.9997148925589936,548975.4934030599,7476938.773647941,538978.34447747,7476699.9989433,27.507972283322793,full
544321.81053183,7477126.3906250885,Mount_Roe_Basalt,3268.755251496646,1540,-0.992747100449116,-0.12022143964315445,544922.9177300457,7472162.655122843,543720.7033336142,7482090.126127334,28.121071304253377,full
542304.31951838,7520518.4603185365,Mount_McRae_Shale_and_Mount_Sylvia_Formation,338.41325582714836,14,-0.9387640458314996,0.34456068587996824,540581.5160889801,7515824.640089379,544027.1229477798,7525212.280547694,2.5308518249502043,full
546110.1039568,7519563.934278564,Mount_McRae_Shale_and_Mount_Sylvia_Formation,298.2870208494171,61,-0.972020416684879,0.2348963804483885,544935.622054558,7514703.8321951395,547284.5858590419,7524424.036361988,11.88771136269493,full
548349.530275,7517923.899825215,Mount_McRae_Shale_and_Mount_Sylvia_Formation,657.644864323689,215,-0.4187808520265165,0.9080873294876132,543809.0936275619,7515829.995565083,552889.9669224381,7520017.804085348,19.084397141654875,full
546917.703800005,7515708.9035545,Mount_McRae_Shale_and_Mount_Sylvia_Formation,519.3636406008368,57,0.3516851525502413,0.9361183437342276,542237.1120813339,7517467.329317251,551598.2955186762,7513950.477791749,6.4069536432369745,full
545473.668719175,7514717.656552955,Mount_McRae_Shale_and_Mount_Sylvia_Formation,500.2075289913513,112,0.8808707384046744,0.4733568867381181,543106.8842854844,7519122.010244978,547840.4531528656,7510313.3028609315,12.949362587760092,full
544408.97577783,7512306.903846305,Mount_McRae_Shale_and_Mount_Sylvia_Formation,351.4347766105601,80,0.28737841077353143,0.957817127128806,539619.890142186,7513743.795900173,549198.061413474,7510870.011792437,13.279128235859432,full
543540.09434987,7511095.155617599,Mount_McRae_Shale_and_Mount_Sylvia_Formation,780.4283216553496,150,0.3163163975921694,0.9486537495916584,538796.8256019118,7512676.737605561,548283.3630978282,7509513.573629638,11.08278637176437,full
543001.5858128199,7508806.899654325,Mount_McRae_Shale_and_Mount_Sylvia_Formation,432.0455222700238,57,0.6180197694776683,0.7861625560498093,539070.7730325708,7511896.998501713,546932.3985930689,7505716.800806937,7.635977450813428,full
542047.03905514,7506298.149943915,Mount_McRae_Shale_and_Mount_Sylvia_Formation,302.52058727743724,39,0.42814409430985934,0.9037104815744864,537528.4866472676,7508438.870415464,546565.5914630124,7504157.429472366,7.55554474021973,full
538999.88625448,7504046.400077695,Mount_McRae_Shale_and_Mount_Sylvia_Formation,303.1173453639606,82,0.9437506129181292,0.33065810230002723,537346.5957429799,7508765.1531422855,540653.1767659801,7499327.6470131045,15.746131139403943,full
536393.294015715,7503556.89581315,Mount_McRae_Shale_and_Mount_Sylvia_Formation,534.3941445921126,81,0.9646897190272528,0.26338896332823064,535076.3491990739,7508380.344408287,537710.2388323562,7498733.447218014,8.807062304903397,full
534655.521226285,7501978.12072868,Mount_McRae_Shale_and_Mount_Sylvia_Formation,289.1448174290355,34,0.9587153179430096,0.28436761268019606,533233.6831628841,7506771.697318395,536077.359289686,7497184.544138965,6.829999415548784,full
520386.50884253,7509712.245093915,Mount_McRae_Shale_and_Mount_Sylvia_Formation,270.9411782578027,122,-0.971928962588431,-0.2352745028297297,521562.88135667867,7504852.600280972,519210.13632838137,7514571.889906857,26.79579212043847,full
524755.3354251201,7511523.313735873,Mount_McRae_Shale_and_Mount_Sylvia_Formation,611.8529602372134,90,-0.7681999273073264,-0.6402100215437261,527956.3855328388,7507682.314099337,521554.28531740146,7515364.31337241,8.51432158507582,full
527276.455788035,7512710.6300216885,Mount_McRae_Shale_and_Mount_Sylvia_Formation,435.127959573756,80,-0.9642607156965683,-0.2649552267164048,528601.2319216169,7507889.326443206,525951.679654453,7517531.9336001715,10.725466355495954,full
529601.755307695,7513848.94875972,Mount_McRae_Shale_and_Mount_Sylvia_Formation,524.6943746069077,72,-0.2425731280762393,-0.9701331236151604,534452.4209257708,7512636.083119338,524751.0896896193,7515061.814400101,7.945207554640518,full
