GROUP_,id,x,y,z,code
Rocklea Inlier metagranitic unit,16193,537265.91887243,7474786.87001976,439.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537437.90754403,7474983.37874796,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537590.93140637,7475224.89968894,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537718.48184462,7475459.92058488,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537756.86039198,7475593.43035235,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537846.03877222,7475701.44067394,438.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,537960.66886067,7475758.44080556,439.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538145.05047435,7475719.95065544,439.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538418.54045598,7475706.4508836,439.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538685.87055657,7475788.44901064,439.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,538902.36083681,7475953.48025017,439.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539061.57196156,7476092.99021689,452.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539354.43974501,7476289.51938188,452.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539628.20049078,7476422.50944995,452.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,539971.73980927,7476466.0413277,452.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540416.95051213,7476414.05017317,452.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,540855.7583959,7476343.07302141,445.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,541224.68949075,7476335.55921922,451.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,524538.24941781,7479935.4520637,383.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,545000.01970581,7478579.67025788,383.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,545128.8499415,7478328.16821243,383.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,545273.97101082,7478091.67010938,383.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,545330.20924286,7477894.16892749,383.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,545347.46956297,7477512.16031512,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,545321.02219096,7477302.16138144,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,545256.35725774,7477067.15024389,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,545115.8493161,7476940.66132401,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544937.41143097,7476877.64096559,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544772.07962524,7476878.63793383,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544638.71817344,7476917.64162978,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544543.60882135,7476962.64081672,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544653.91856422,7474766.09837564,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544748.74914697,7474644.61088059,470.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544868.47112778,7474421.60093993,448.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544918.29034758,7474204.59148378,446.,Rocklea_Inlier_metagranitic_unit
Rocklea Inlier metagranitic unit,16193,544929.95275929,7473962.59020985,446.,Rocklea_Inlier_metagranitic_unit
