X,Y,Z,azimuth,dip,polarity,formation
539978.049360485,7509933.1756467,639.,252.49545603619094,4.053720737739852,1,Weeli_Wolli_Formation
540506.896457065,7508121.4148606155,644.,289.4341331363009,4.351839860533531,1,Weeli_Wolli_Formation
537637.2802041951,7505846.915162301,623.,349.4643928974439,11.737538552961126,1,Weeli_Wolli_Formation
533815.490857695,7504841.883651394,609.,327.9944783391077,7.404763515936779,1,Weeli_Wolli_Formation
531085.822018183,7503424.192092365,597.,14.632832560261136,24.772798301659506,1,Weeli_Wolli_Formation
528013.059679545,7502708.314622914,553.,355.42718779754676,29.89132564413294,1,Weeli_Wolli_Formation
524770.165104405,7502329.020945745,589.,350.51920595791944,23.360010164932405,1,Weeli_Wolli_Formation
520535.5074258599,7501717.9229772575,546.,358.2851054030008,19.9428181483986,1,Weeli_Wolli_Formation
517898.45639204886,7501093.3532083435,520.,343.2522273139944,24.269446464921785,1,Weeli_Wolli_Formation
515938.23485129036,7504281.869563231,501.,85.90334656163787,31.815231211327784,1,Weeli_Wolli_Formation
518451.74463226,7508479.230168435,649.,165.86711715829495,33.12236371755626,1,Weeli_Wolli_Formation
521553.22869033914,7509035.112303016,613.,184.68268183784528,29.336679482599635,1,Weeli_Wolli_Formation
524303.9295138051,7509462.80558246,584.,170.7955345512678,16.148398765349285,1,Weeli_Wolli_Formation
528261.511217395,7510303.630070105,590.,163.30359577606703,8.6725068383749,1,Weeli_Wolli_Formation
532369.0235282,7511663.491073235,627.,154.4350153266912,3.176737901827792,1,Weeli_Wolli_Formation
534067.0898217049,7512392.974521,695.,171.85478588149522,2.037948560787825,1,Weeli_Wolli_Formation
537961.432376185,7511789.608547455,640.,202.24608110213296,0.8307300270227103,1,Weeli_Wolli_Formation
519922.855516935,7510700.49570857,625.,172.6914613421343,21.505547318551166,1,Wittenoom_Formation
523048.02554265957,7511696.634111813,587.,149.73617715173236,8.57665162206736,1,Wittenoom_Formation
524965.16076637,7513561.55955241,604.,129.0941584567767,7.648190236681955,1,Wittenoom_Formation
526487.730267925,7517135.579473835,623.,98.12565537055025,4.20097380837214,1,Wittenoom_Formation
526854.92044841,7519500.1347884,622.,42.28745104992447,1.7792326353797279,1,Wittenoom_Formation
527168.08479123,7520569.174671875,623.,160.1252526243461,2.626252873756883,1,Wittenoom_Formation
530849.995220055,7520256.246672455,600.,187.32001312865304,4.974529831442339,1,Wittenoom_Formation
533742.970656035,7520098.24971456,609.,173.27752356108533,5.936668098414188,1,Wittenoom_Formation
550259.7512952699,7519635.423818275,661.,226.72835386379484,26.96964934700386,1,Wittenoom_Formation
551820.2106207199,7517585.61939792,663.,219.80833246953887,24.391479012082073,1,Wittenoom_Formation
552018.530453105,7516487.869023985,653.,274.39819732498574,21.462483395978524,1,Wittenoom_Formation
550577.073265845,7514927.38086921,647.,352.8612449758801,13.455928915357362,1,Wittenoom_Formation
548011.594352125,7514041.38387348,627.,333.4442241842472,4.274521215543416,1,Wittenoom_Formation
546726.2813055016,7512731.600717038,619.,325.0296616962578,9.49422733828115,1,Wittenoom_Formation
546239.663881355,7511670.246964795,645.,286.6872602909004,9.766442953702693,1,Wittenoom_Formation
544745.17500337,7510007.90110997,649.,309.3256855354385,9.320135636243762,1,Wittenoom_Formation
543475.585569415,7506648.89978729,609.,307.86153475053203,5.288928048289364,1,Wittenoom_Formation
539825.725655455,7503342.89565691,589.,333.9172831878535,16.76051674247394,1,Wittenoom_Formation
536863.48003468,7503051.639916776,575.,307.8761647659537,10.172599341463311,1,Wittenoom_Formation
536043.5198349,7501279.869339115,541.,346.98159358473015,3.7773895352335103,1,Wittenoom_Formation
532579.6545240919,7501109.526704032,556.,356.5716818329778,21.553207162127592,1,Wittenoom_Formation
528755.2595402,7501010.559260275,562.,353.6546516125883,32.70638686313448,1,Wittenoom_Formation
532403.793587245,7520891.245459585,637.,147.8967883967606,5.888171214223732,1,Marra_Mamba_Iron_Formation
549640.4746225451,7520788.18345459,662.,197.17279343343057,25.8885572641406,1,Marra_Mamba_Iron_Formation
551571.896228555,7519743.42064951,703.,224.57679862911266,27.642624957940455,1,Marra_Mamba_Iron_Formation
553158.67871308,7518005.144077539,686.,240.02880564478653,24.330133633478937,1,Marra_Mamba_Iron_Formation
553026.76498694,7516132.881122145,672.,319.4404708070117,19.409383766889732,1,Marra_Mamba_Iron_Formation
551999.52199276,7514902.41648585,660.,331.9203307852867,15.121617692438193,1,Marra_Mamba_Iron_Formation
549936.6440153851,7514249.879969545,716.,326.0803900294932,8.711833054957651,1,Marra_Mamba_Iron_Formation
547878.06016185,7513312.634993495,690.,328.5230161622462,4.3395086730917996,1,Marra_Mamba_Iron_Formation
547065.1518385091,7512048.262131684,631.,297.9300609096384,7.926894500502257,1,Marra_Mamba_Iron_Formation
546765.8207325845,7511009.77776009,691.,281.52877040763894,7.176169321669633,1,Marra_Mamba_Iron_Formation
545709.390565855,7509976.640225081,712.,311.7911015198801,7.997016883137491,1,Marra_Mamba_Iron_Formation
544865.308746795,7508355.144806145,657.,304.88432732207644,4.845706458829966,1,Marra_Mamba_Iron_Formation
543948.80037056,7506864.398515895,628.,303.937432619672,4.670201364897011,1,Marra_Mamba_Iron_Formation
542739.87563304,7504741.648057965,613.,321.6161681951538,13.59082374821972,1,Marra_Mamba_Iron_Formation
540523.16433869,7503325.15400174,598.,325.91895904370676,17.23518904649005,1,Marra_Mamba_Iron_Formation
537952.6905177,7502403.394207574,644.,348.0898694204055,12.451881162285048,1,Marra_Mamba_Iron_Formation
537322.756298895,7501665.384569909,593.,270.2720172147539,9.757833447931745,1,Marra_Mamba_Iron_Formation
