X,Y,Z,formation
540331.75014262,7503195.64920016,560.,Marra_Mamba_Iron_Formation
537790.32914579,7502369.14931665,549.,Marra_Mamba_Iron_Formation
537322.0002547,7501506.13797193,571.,Marra_Mamba_Iron_Formation
535734.41960692,7500662.12071423,518.,Marra_Mamba_Iron_Formation
533864.93777668,7500710.1096216,572.,Marra_Mamba_Iron_Formation
533295.3713802102,7500487.039291037,553.,Marra_Mamba_Iron_Formation
533029.9344967178,7500850.24582394,547.,Marra_Mamba_Iron_Formation
532059.217866,7500783.59257653,561.,Marra_Mamba_Iron_Formation
529089.13063851,7500749.05869537,566.,Marra_Mamba_Iron_Formation
528606.7054395513,7500745.170735248,568.,Marra_Mamba_Iron_Formation
529070.4768030181,7500216.433158287,513.,Marra_Mamba_Iron_Formation
527668.65048203,7500241.04891835,512.,Marra_Mamba_Iron_Formation
525080.37888159,7500248.52011825,530.,Marra_Mamba_Iron_Formation
562666.8601065436,7485870.348914626,600.,Turee_Creek_Group
558779.85086832,7485895.8185085,573.,Turee_Creek_Group
555836.07125476,7486728.79060516,545.,Turee_Creek_Group
552388.76000066,7488291.7586767,548.,Turee_Creek_Group
550480.60911968,7489028.73194874,553.,Turee_Creek_Group
550234.66995102,7489292.23041662,560.,Turee_Creek_Group
550285.73805215,7489586.22938499,561.,Turee_Creek_Group
551355.00040584,7489970.96196577,573.,Turee_Creek_Group
553314.54900137,7490381.75042434,551.,Turee_Creek_Group
553519.37869441,7490376.25776433,551.,Turee_Creek_Group
554807.80789655,7490256.26958156,554.,Turee_Creek_Group
555064.81972477,7490002.76857262,556.,Turee_Creek_Group
555121.18067826,7489605.26845719,550.,Turee_Creek_Group
555680.94017578,7489904.28001399,554.,Turee_Creek_Group
556613.37015054,7490170.29053041,561.,Turee_Creek_Group
559565.77068844,7490140.3198423,604.,Turee_Creek_Group
561353.13826393,7490455.83992528,577.,Turee_Creek_Group
562508.52138745,7490316.34990055,579.,Turee_Creek_Group
561967.68986547,7490957.84059678,568.,Boolgeeda_Iron_Formation
562666.8601065436,7490997.268630386,583.,Boolgeeda_Iron_Formation
562666.8601065436,7485244.75902687,601.,Boolgeeda_Iron_Formation
561807.92927542,7485214.35222956,607.,Boolgeeda_Iron_Formation
559770.85021081,7485060.82991926,600.,Boolgeeda_Iron_Formation
557618.36071105,7485548.79911627,570.,Boolgeeda_Iron_Formation
555086.38881927,7486292.77870651,576.,Boolgeeda_Iron_Formation
551348.87923628,7488153.74920543,574.,Boolgeeda_Iron_Formation
549866.29977146,7488831.23041964,553.,Boolgeeda_Iron_Formation
549437.21034151,7489367.22046132,572.,Boolgeeda_Iron_Formation
549848.40781082,7490011.21846145,562.,Boolgeeda_Iron_Formation
551356.23351303,7490337.18942372,561.,Boolgeeda_Iron_Formation
553672.0488464,7490845.75028981,559.,Boolgeeda_Iron_Formation
556093.73961692,7490584.26908975,561.,Boolgeeda_Iron_Formation
558764.58186379,7490563.31014512,574.,Boolgeeda_Iron_Formation
560878.5594178,7491095.3311931,578.,Boolgeeda_Iron_Formation
561789.33031594,7490993.84150963,570.,Boolgeeda_Iron_Formation
562666.8601065436,7474303.736969869,629.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
562066.23922205,7476122.84212955,699.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
561907.56128285,7476837.33175473,697.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
561325.67908815,7478291.84964806,692.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
560188.35912337,7479905.32126362,700.,Mount_McRae_Shale_and_Mount_Sylvia_Formation
562666.8601065436,7482869.427093833,647.,Weeli_Wolli_Formation
560097.61171963,7483252.82965071,621.,Weeli_Wolli_Formation
