x,y,formation,app_th,thickness,norm_th
542755.8543134399,7492133.403606744,Marra_Mamba_Iron_Formation,448.93296887158135,107,0.8916666666666667
543963.909843745,7492750.40993682,Marra_Mamba_Iron_Formation,602.1230567952974,87,0.725
545359.67920943,7493382.4110125825,Marra_Mamba_Iron_Formation,581.5892423689255,45,0.375
547769.2238605251,7493245.173961345,Marra_Mamba_Iron_Formation,432.5776648436333,254,2.1166666666666667
549988.09013724,7493793.201207515,Marra_Mamba_Iron_Formation,649.7345051871072,511,4.258333333333334
551779.17041637,7493984.2196915215,Marra_Mamba_Iron_Formation,547.7268643081185,418,3.4833333333333334
554930.110308515,7493948.005395005,Marra_Mamba_Iron_Formation,377.66038681496246,243,2.025
556256.5728467996,7494494.128777468,Marra_Mamba_Iron_Formation,609.4558484934855,375,3.125
557569.01962923,7495225.77688802,Marra_Mamba_Iron_Formation,708.4204307680599,386,3.216666666666667
515828.154511115,7497090.91035152,Marra_Mamba_Iron_Formation,348.7495883981182,344,2.8666666666666667
562344.57936282,7490951.34059388,Boolgeeda_Iron_Formation,635.4631929177131,427,1.9147982062780269
560463.579465495,7485079.083282695,Boolgeeda_Iron_Formation,699.7849267284743,120,0.5381165919282511
559119.699761265,7485207.069412515,Boolgeeda_Iron_Formation,669.0078324939078,270,1.210762331838565
556713.75592295,7485846.04057605,Boolgeeda_Iron_Formation,495.74729232408,349,1.5650224215246638
552610.404367395,7487427.76068372,Boolgeeda_Iron_Formation,657.5207093061035,519,2.327354260089686
550786.85881388,7488453.12795862,Boolgeeda_Iron_Formation,413.9452931887624,284,1.2735426008968609
549490.845937755,7489510.47029242,Boolgeeda_Iron_Formation,820.6617115362509,300,1.345291479820628
550775.76079151,7490271.89894948,Boolgeeda_Iron_Formation,438.3101113612808,157,0.7040358744394619
552869.619635975,7490672.75180947,Boolgeeda_Iron_Formation,345.96276360978777,148,0.6636771300448431
554796.6809992499,7490651.76125026,Boolgeeda_Iron_Formation,383.72422444631445,167,0.7488789237668162
557378.0149577849,7490520.044490605,Boolgeeda_Iron_Formation,372.795698752555,177,0.7937219730941704
560228.17018092,7490902.319475872,Boolgeeda_Iron_Formation,588.0889600450264,405,1.8161434977578474
561273.0752669349,7491112.32556575,Boolgeeda_Iron_Formation,651.0625034282601,450,2.0179372197309418
525195.62039369,7507924.54934537,Boolgeeda_Iron_Formation,678.1300971737562,204,0.9147982062780269
530911.4760851,7509142.918847915,Boolgeeda_Iron_Formation,817.1220960133625,80,0.35874439461883406
532383.3803470749,7506158.12940393,Boolgeeda_Iron_Formation,878.1825341900983,145,0.6502242152466368
530140.3648564001,7505170.115017083,Boolgeeda_Iron_Formation,694.1532887954709,235,1.053811659192825
527933.9289082449,7504414.5679616,Boolgeeda_Iron_Formation,498.35513303379287,206,0.9237668161434978
518008.02076309,7502868.699224345,Boolgeeda_Iron_Formation,449.28234734321376,223,1.0
561061.19998684,7478939.82860736,Mount_McRae_Shale_and_Mount_Sylvia_Formation,926.1091370763156,72,0.8674698795180723
541605.4437436049,7489811.405003805,Mount_McRae_Shale_and_Mount_Sylvia_Formation,702.6985650676107,257,3.0963855421686746
542031.830849675,7490607.904445505,Mount_McRae_Shale_and_Mount_Sylvia_Formation,511.75305575126737,160,1.927710843373494
542985.524318275,7491012.14998165,Mount_McRae_Shale_and_Mount_Sylvia_Formation,307.19100235309867,83,1.0
545891.545460255,7492436.9149090415,Mount_McRae_Shale_and_Mount_Sylvia_Formation,195.36064953462105,32,0.3855421686746988
547590.21884899,7492596.189491395,Mount_McRae_Shale_and_Mount_Sylvia_Formation,224.45949811997184,118,1.4216867469879517
549106.260281095,7492613.724306099,Mount_McRae_Shale_and_Mount_Sylvia_Formation,247.9181554222865,180,2.1686746987951806
550602.940566155,7493101.45710035,Mount_McRae_Shale_and_Mount_Sylvia_Formation,239.31323088352818,184,2.216867469879518
552589.9939388649,7493121.491306695,Mount_McRae_Shale_and_Mount_Sylvia_Formation,389.66718052636935,267,3.216867469879518
554160.7796177401,7493132.74897219,Mount_McRae_Shale_and_Mount_Sylvia_Formation,386.7338471610215,243,2.927710843373494
557055.55382719,7493604.024550101,Mount_McRae_Shale_and_Mount_Sylvia_Formation,431.233064240752,270,3.253012048192771
559849.355504895,7494400.79887525,Mount_McRae_Shale_and_Mount_Sylvia_Formation,519.8693179452337,282,3.397590361445783
521458.6403813553,7500685.091314265,Mount_McRae_Shale_and_Mount_Sylvia_Formation,374.9282314797966,58,0.6987951807228916
519145.0777654664,7499686.477494253,Mount_McRae_Shale_and_Mount_Sylvia_Formation,380.2185835587822,110,1.3253012048192772
517233.5405401078,7498279.50996512,Mount_McRae_Shale_and_Mount_Sylvia_Formation,715.017556692827,198,2.3855421686746987
542304.31951838,7520518.4603185365,Mount_McRae_Shale_and_Mount_Sylvia_Formation,338.41325582714836,14,0.1686746987951807
546110.1039568,7519563.934278564,Mount_McRae_Shale_and_Mount_Sylvia_Formation,298.2870208494171,61,0.7349397590361446
548349.530275,7517923.899825215,Mount_McRae_Shale_and_Mount_Sylvia_Formation,657.6448643236889,215,2.5903614457831323
546917.703800005,7515708.9035545,Mount_McRae_Shale_and_Mount_Sylvia_Formation,519.3636406008368,57,0.6867469879518072
545473.668719175,7514717.656552955,Mount_McRae_Shale_and_Mount_Sylvia_Formation,500.2075289913513,112,1.3493975903614457
544408.97577783,7512306.903846305,Mount_McRae_Shale_and_Mount_Sylvia_Formation,351.43477661056016,80,0.963855421686747
543540.09434987,7511095.155617598,Mount_McRae_Shale_and_Mount_Sylvia_Formation,780.4283216553496,150,1.8072289156626506
543001.5858128199,7508806.899654325,Mount_McRae_Shale_and_Mount_Sylvia_Formation,432.0455222700238,57,0.6867469879518072
542047.03905514,7506298.149943915,Mount_McRae_Shale_and_Mount_Sylvia_Formation,302.52058727743724,39,0.46987951807228917
538999.88625448,7504046.400077695,Mount_McRae_Shale_and_Mount_Sylvia_Formation,303.1173453639606,82,0.9879518072289156
536393.294015715,7503556.89581315,Mount_McRae_Shale_and_Mount_Sylvia_Formation,534.3941445921126,81,0.9759036144578314
534655.521226285,7501978.12072868,Mount_McRae_Shale_and_Mount_Sylvia_Formation,289.14481742903547,34,0.40963855421686746
520386.50884253,7509712.245093915,Mount_McRae_Shale_and_Mount_Sylvia_Formation,270.9411782578027,122,1.4698795180722892
524755.3354251201,7511523.3137358725,Mount_McRae_Shale_and_Mount_Sylvia_Formation,611.8529602372133,90,1.0843373493975903
527276.455788035,7512710.630021688,Mount_McRae_Shale_and_Mount_Sylvia_Formation,435.127959573756,80,0.963855421686747
529601.755307695,7513848.94875972,Mount_McRae_Shale_and_Mount_Sylvia_Formation,524.6943746069077,72,0.8674698795180723
530103.56620433,7515415.22122853,Mount_McRae_Shale_and_Mount_Sylvia_Formation,389.1057608736173,31,0.37349397590361444
529968.9654717101,7517593.46603564,Mount_McRae_Shale_and_Mount_Sylvia_Formation,768.9795517689205,8,0.0963855421686747
533468.92626439,7518450.2504233625,Mount_McRae_Shale_and_Mount_Sylvia_Formation,389.84683054422396,26,0.3132530120481928
537605.134439175,7519502.73016651,Mount_McRae_Shale_and_Mount_Sylvia_Formation,761.0242238647844,95,1.144578313253012
539575.3450425051,7520652.974978295,Mount_McRae_Shale_and_Mount_Sylvia_Formation,237.2788674631816,16,0.1927710843373494
516592.935088205,7509198.199476965,Mount_McRae_Shale_and_Mount_Sylvia_Formation,326.63469605073607,160,1.927710843373494
562092.236037625,7482928.10958807,Weeli_Wolli_Formation,1802.0620385437728,108,0.162406015037594
559233.6345087499,7483482.575397195,Weeli_Wolli_Formation,1317.012404355558,515,0.7744360902255639
555718.903841545,7484673.534226403,Weeli_Wolli_Formation,973.5468664662476,685,1.0300751879699248
553529.30177137,7485589.264317505,Weeli_Wolli_Formation,865.578731846751,643,0.9669172932330827
551584.034485705,7486414.50476229,Weeli_Wolli_Formation,1110.2318297332856,841,1.2646616541353384
550230.519956985,7487293.735950735,Weeli_Wolli_Formation,950.2161876357131,694,1.043609022556391
548614.666485775,7487843.47036708,Weeli_Wolli_Formation,1323.4933830459645,826,1.2421052631578948
546254.139230385,7489530.93947456,Weeli_Wolli_Formation,2659.7600598543186,867,1.3037593984962406
551128.26324862,7491466.82595788,Weeli_Wolli_Formation,853.3796415818507,450,0.6766917293233082
555095.42788593,7491675.78107784,Weeli_Wolli_Formation,665.5634318427187,324,0.48721804511278194
560539.6013474499,7492559.55953338,Weeli_Wolli_Formation,984.102272922532,665,1.0
561178.2950388349,7479975.336342099,Brockman_Iron_Formation,3202.168733035633,354,0.8232558139534883
559711.42507544,7481090.820405208,Brockman_Iron_Formation,2431.54962940557,655,1.5232558139534884
558386.88447243,7482052.810128435,Brockman_Iron_Formation,1687.7744743606809,726,1.6883720930232557
554783.0886732349,7484462.284703805,Brockman_Iron_Formation,588.5654730791837,402,0.9348837209302325
542250.9797124551,7489615.661070095,Brockman_Iron_Formation,3985.2723299931013,1513,3.5186046511627906
544186.9984070649,7491533.66075547,Brockman_Iron_Formation,2505.516709230744,501,1.1651162790697673
545170.33605265,7491851.659897595,Brockman_Iron_Formation,2184.1936705436733,287,0.6674418604651163
547566.583725645,7492372.939814605,Brockman_Iron_Formation,1586.9629258926132,810,1.8837209302325582
549947.99431685,7492610.959853396,Brockman_Iron_Formation,1390.716310236987,1038,2.4139534883720932
552344.295352425,7492789.740046754,Brockman_Iron_Formation,1161.5407431557765,787,1.830232558139535
556318.24076914,7493027.764724268,Brockman_Iron_Formation,1338.8135365498508,824,1.916279069767442
558729.40042868,7493712.5365388375,Brockman_Iron_Formation,1455.8215539607884,904,2.1023255813953488
561731.869769855,7494022.5605349,Brockman_Iron_Formation,1356.7947213076175,732,1.7023255813953488
520835.9778723154,7500965.078896493,Brockman_Iron_Formation,767.7977062108656,210,0.4883720930232558
518958.8807063332,7500022.952754107,Brockman_Iron_Formation,1574.6451518960728,521,1.2116279069767442
516581.110772242,7498757.565948143,Brockman_Iron_Formation,2083.608029181807,666,1.5488372093023255
542677.4965725001,7511769.9398722,Brockman_Iron_Formation,3318.011754914313,530,1.2325581395348837
542145.8739035099,7507426.408992819,Brockman_Iron_Formation,1789.812298871908,136,0.31627906976744186
540458.246602545,7505160.39973582,Brockman_Iron_Formation,1796.1004065285956,417,0.9697674418604652
537442.345425385,7504004.150099635,Brockman_Iron_Formation,1851.9251898052246,395,0.9186046511627907
535614.0367681901,7503332.13983152,Brockman_Iron_Formation,2761.6051854263105,255,0.5930232558139535
533316.92982423,7501972.6117532775,Brockman_Iron_Formation,2247.5583803990285,563,1.3093023255813954
530254.12493122,7501832.080240255,Brockman_Iron_Formation,1475.0276376084985,757,1.7604651162790699
519606.1003523519,7509314.451171485,Brockman_Iron_Formation,564.5426705959297,287,0.6674418604651163
522397.105178225,7509820.312553835,Brockman_Iron_Formation,721.9610482735103,264,0.6139534883720931
524169.22035638,7510545.556156065,Brockman_Iron_Formation,1486.155711745892,306,0.7116279069767442
524889.9502847551,7510980.825397599,Brockman_Iron_Formation,1495.9198069732786,255,0.5930232558139535
525724.3209396501,7511817.981949218,Brockman_Iron_Formation,2635.9024912884634,425,0.9883720930232558
527376.5393743899,7512291.129500495,Brockman_Iron_Formation,2284.9977594461284,422,0.9813953488372092
529311.865251425,7512678.4401591765,Brockman_Iron_Formation,1873.2006985477447,287,0.6674418604651163
529701.175250015,7514482.70485118,Brockman_Iron_Formation,4908.168420495105,610,1.4186046511627908
530320.9103185651,7514688.720137135,Brockman_Iron_Formation,3543.2932349444973,333,0.7744186046511627
530839.1586871501,7514815.489428575,Brockman_Iron_Formation,3532.1182462383204,256,0.5953488372093023
516284.300093465,7508756.950038475,Brockman_Iron_Formation,862.4473807280434,435,1.0116279069767442
562256.5705935301,7491496.08420432,Woongarra_Rhyolite,564.644267067754,378,1.7830188679245282
559764.197528865,7484728.2700467715,Woongarra_Rhyolite,333.8745274769362,100,0.4716981132075472
555989.18411714,7485586.541184435,Woongarra_Rhyolite,428.58614959825655,317,1.4952830188679245
553826.0400736551,7486408.76914978,Woongarra_Rhyolite,432.107039573476,341,1.6084905660377358
551779.160050605,7487525.99967855,Woongarra_Rhyolite,354.31862463245284,273,1.2877358490566038
550045.0852298599,7488366.230335965,Woongarra_Rhyolite,332.400490729153,214,1.009433962264151
548856.236471495,7489617.715816747,Woongarra_Rhyolite,633.3509264979582,210,0.9905660377358491
549875.2348848099,7490359.725166345,Woongarra_Rhyolite,293.8815883225252,97,0.45754716981132076
551716.54468986,7490690.491014095,Woongarra_Rhyolite,282.2380425183308,109,0.5141509433962265
554245.60516155,7491103.511077875,Woongarra_Rhyolite,377.0271604316537,164,0.7735849056603774
557465.5241084751,7490863.28837431,Woongarra_Rhyolite,346.1383140261293,184,0.8679245283018868
560100.71048924,7491370.809403039,Woongarra_Rhyolite,484.5520772464592,338,1.5943396226415094
544570.245259075,7475221.865516139,Mount_Roe_Basalt,292.749515783874,125,0.5060728744939271
543976.918940265,7476819.38629562,Mount_Roe_Basalt,535.6724653951504,247,1.0
544321.81053183,7477126.390625088,Mount_Roe_Basalt,3268.755251496646,1540,6.234817813765182
543889.46132934,7480417.180664925,Hardey_Formation,2622.6378163885306,1926,1.0912181303116146
541625.9339270301,7481904.921435285,Hardey_Formation,1732.5624027302256,1511,0.8560906515580736
538474.96537251,7482602.84888697,Hardey_Formation,1914.3225625077048,1741,0.9864022662889519
534789.30041012,7483202.2999693025,Hardey_Formation,2288.434144913961,1963,1.1121813031161474
531876.85046779,7483899.03404096,Hardey_Formation,2344.2125529645755,1765,1.0
529087.386488115,7483045.24533353,Hardey_Formation,4171.358531694253,1869,1.0589235127478753
527048.70427305,7482314.480394199,Hardey_Formation,3935.9395662949355,254,0.14390934844192635
524945.350563445,7480623.708373605,Hardey_Formation,4466.089453028942,1432,0.8113314447592068
545201.41047616,7478209.9191609025,Hardey_Formation,3904.011915908056,1957,1.1087818696883853
557401.090575615,7477370.325368825,Jeerinah_Formation,2651.489524877832,411,0.7513711151736746
556707.714953315,7479328.03567171,Jeerinah_Formation,1847.1576727177123,624,1.1407678244972577
555462.4901676399,7481054.529790455,Jeerinah_Formation,1445.239810714785,690,1.2614259597806217
550007.96930711,7484637.749892943,Jeerinah_Formation,964.3667784930034,667,1.2193784277879343
546710.1285175,7485874.475196535,Jeerinah_Formation,833.4139114887836,590,1.0786106032906764
543202.63996715,7487147.17552805,Jeerinah_Formation,772.1791614854664,474,0.8665447897623401
540319.91063627,7488085.6456722375,Jeerinah_Formation,3699.211338696124,1854,3.389396709323583
537104.590494935,7490617.359455499,Jeerinah_Formation,4396.114599811657,1923,3.5155393053016453
538543.591276565,7492315.1240999475,Jeerinah_Formation,2712.0094345778343,1223,2.235831809872029
540254.605414475,7493053.884972645,Jeerinah_Formation,3726.196538751006,1465,2.6782449725776964
540254.605414475,7493053.884972645,Jeerinah_Formation,2204.5385020735293,867,1.5850091407678244
542235.148421874,7493626.19171761,Jeerinah_Formation,1549.2317619952325,332,0.6069469835466179
543964.2556911849,7494822.144813377,Jeerinah_Formation,1968.9646456782746,224,0.40950639853747717
546546.90372805,7494973.655687965,Jeerinah_Formation,1974.7421011619501,358,0.6544789762340036
548344.275169915,7495810.424958685,Jeerinah_Formation,2529.5633088852937,1309,2.393053016453382
550992.1052019,7496375.708284585,Jeerinah_Formation,2379.9606445108425,1612,2.9469835466179157
552613.138899555,7496821.719504405,Jeerinah_Formation,2959.4749404105896,1873,3.424131627056673
555816.46469988,7497113.0004032925,Jeerinah_Formation,2578.5743179173182,1284,2.3473491773308957
561627.349130535,7499426.484221835,Jeerinah_Formation,2554.9451473299077,122,0.2230347349177331
547753.8350012852,7510320.282011948,Jeerinah_Formation,1213.659644884404,77,0.14076782449725778
547027.550481735,7509682.885459905,Jeerinah_Formation,1039.927452661027,84,0.15356489945155394
546695.155585795,7508001.401515905,Jeerinah_Formation,1843.507243154315,105,0.19195612431444242
546014.759013635,7506684.40060121,Jeerinah_Formation,1798.2867333222034,183,0.33455210237659966
544834.555891595,7504584.160442555,Jeerinah_Formation,1807.837607931944,407,0.7440585009140768
543191.06041366,7502686.90124402,Jeerinah_Formation,1974.1896894126016,601,1.0987202925045705
540160.8785374849,7500707.889483699,Jeerinah_Formation,2069.6860619269964,504,0.9213893967093236
538358.630043395,7499521.131193571,Jeerinah_Formation,2616.151941263473,268,0.489945155393053
536111.50480916,7499055.86489067,Jeerinah_Formation,1638.5331921259735,71,0.12979890310786105
533616.66043482,7499093.345282013,Jeerinah_Formation,1671.3777884531366,413,0.7550274223034735
531113.081357185,7499412.074610745,Jeerinah_Formation,1286.8356467486246,596,1.089579524680073
529982.656860105,7499616.815493201,Jeerinah_Formation,1185.0396850504858,608,1.1115173674588665
527645.949960775,7499305.78583385,Jeerinah_Formation,935.7145973772027,462,0.8446069469835467
525263.2865317764,7499004.544484941,Jeerinah_Formation,1258.548575652464,551,1.0073126142595978
555387.7999811401,7519979.234322995,Jeerinah_Formation,3674.5127910965166,1507,2.7550274223034736
555785.245036455,7519285.71349123,Jeerinah_Formation,2925.744837899839,1154,2.109689213893967
555290.009846865,7516636.38944213,Jeerinah_Formation,1811.7566597147268,579,1.0585009140767825
554873.6769496349,7514690.88029036,Jeerinah_Formation,2260.9988105259354,543,0.9926873857404022
551721.140040415,7513078.6253788965,Jeerinah_Formation,1533.205101224246,213,0.38939670932358317
549638.655827145,7512446.874801382,Jeerinah_Formation,1592.3029091943827,95,0.1736745886654479
548353.033844215,7510917.1341405315,Jeerinah_Formation,1683.489730959847,72,0.1316270566727605
551013.40051412,7475444.484611925,Boongal_Formation,1542.2874963730312,271,0.4608843537414966
549724.4757396299,7479089.245121585,Boongal_Formation,1200.8043313267995,522,0.8877551020408163
544688.31081701,7482698.20564379,Boongal_Formation,787.9820515037317,588,1.0
541339.14390038,7483777.665848755,Boongal_Formation,855.499378816158,709,1.2057823129251701
536845.6498151149,7485004.84982201,Boongal_Formation,793.2210451293123,651,1.1071428571428572
532897.99075132,7485987.55620496,Boongal_Formation,810.2208527424373,630,1.0714285714285714
530958.7192060449,7486726.774882007,Boongal_Formation,529.4885720222868,416,0.7074829931972789
529311.517306815,7487061.2753985,Boongal_Formation,1107.6621882605675,818,1.3911564625850341
528273.5041751999,7487065.75587128,Boongal_Formation,1963.615785629616,1273,2.1649659863945576
524590.329585545,7485516.96912672,Boongal_Formation,2151.8789520453215,442,0.7517006802721088
522165.02084415,7484355.94129477,Boongal_Formation,1825.2053523219395,521,0.8860544217687075
521576.6008559134,7483594.112579176,Boongal_Formation,1949.8274967301943,618,1.0510204081632653
520096.16961973,7481932.65943623,Boongal_Formation,1940.880556596689,627,1.066326530612245
518356.989993905,7479294.3638123125,Boongal_Formation,1563.093478375822,296,0.5034013605442177
518271.630206175,7476729.665833035,Boongal_Formation,1581.4444278895705,288,0.4897959183673469
552385.033773055,7476360.270225679,Pyradie_Formation,2116.906560469496,438,0.48026315789473684
551316.663052405,7478610.042980805,Pyradie_Formation,2734.598861295071,1046,1.1469298245614035
549829.6299273551,7480584.493680213,Pyradie_Formation,2291.595717686719,1195,1.3103070175438596
547544.611240105,7482171.97652414,Pyradie_Formation,1781.286913838692,1145,1.2554824561403508
544826.061273685,7483513.709185135,Pyradie_Formation,1376.3027658166675,1017,1.1151315789473684
541765.6998997801,7484551.916359277,Pyradie_Formation,1255.3945363567418,969,1.0625
538818.619427325,7485318.874857595,Pyradie_Formation,1111.5672196829082,881,0.9660087719298246
534959.8089414351,7486275.324559525,Pyradie_Formation,1236.466072632689,907,0.9945175438596491
532606.49094157,7486864.05461728,Pyradie_Formation,2363.8710616938324,1743,1.9111842105263157
530922.8218449249,7487296.2793996725,Pyradie_Formation,2534.0024080166963,1945,2.1326754385964914
528032.8276720203,7489016.739189269,Pyradie_Formation,1032.6523927421554,584,0.6403508771929824
525585.310130765,7488124.48607607,Pyradie_Formation,2317.337850992501,917,1.0054824561403508
523569.053399905,7487393.714139685,Pyradie_Formation,2264.355994776442,510,0.5592105263157895
521332.754816585,7486527.43990215,Pyradie_Formation,1938.4658962192227,403,0.4418859649122807
520509.5048068655,7485187.078102606,Pyradie_Formation,2256.993321480536,583,0.6392543859649122
519662.9733406768,7484433.7423444325,Pyradie_Formation,2458.0393371796467,663,0.7269736842105263
530810.40087681,7508308.158851379,Turee_Creek_Group,2797.314331763565,339,0.3353115727002967
530525.939944135,7506164.626228375,Turee_Creek_Group,2855.7949395873297,727,0.7190900098911969
524138.96509864007,7504392.520432157,Turee_Creek_Group,2139.2971764349195,445,0.4401582591493571
524138.96509864007,7504392.520432157,Turee_Creek_Group,2139.2971764349195,445,0.4401582591493571
524138.96509864007,7504392.520432157,Turee_Creek_Group,2139.2971764349195,445,0.4401582591493571
518728.796676455,7503477.70921311,Turee_Creek_Group,1982.3652321886398,1011,1.0
518728.796676455,7503477.70921311,Turee_Creek_Group,1982.3652321886398,1011,1.0
518728.796676455,7503477.70921311,Turee_Creek_Group,1982.3652321886398,1011,1.0
517175.539202445,7505894.20672981,Turee_Creek_Group,2116.445165652356,1200,1.1869436201780414
517175.539202445,7505894.20672981,Turee_Creek_Group,2116.445165652356,1200,1.1869436201780414
523045.3184077,7506886.272737345,Turee_Creek_Group,2282.109118468513,1086,1.0741839762611276
523045.3184077,7506886.272737345,Turee_Creek_Group,2282.109118468513,1086,1.0741839762611276
515837.53465241037,7502432.199079879,Turee_Creek_Group,3390.6915521185547,3348,3.311572700296736
554490.28596142,7475756.810182488,Bunjinah_Formation,3004.9237135836083,268,0.25105386416861825
554490.28596142,7475756.810182488,Bunjinah_Formation,3004.9237135836083,268,0.25105386416861825
554490.28596142,7475756.810182488,Bunjinah_Formation,1951.265112903832,174,0.1629976580796253
554388.75044691,7477135.29513733,Bunjinah_Formation,3051.5616966075536,651,0.6098360655737705
554388.75044691,7477135.29513733,Bunjinah_Formation,3051.5616966075536,651,0.6098360655737705
554388.75044691,7477135.29513733,Bunjinah_Formation,2364.5637213116947,504,0.4721311475409836
553862.990218275,7479002.0245584035,Bunjinah_Formation,4756.880530881082,1765,1.6533957845433256
553862.990218275,7479002.0245584035,Bunjinah_Formation,2765.229981237905,1026,0.9611241217798595
