X,Y,Z,angle,lsx,lsy,formation,group
517829.94979301,7497980.185686345,528.,47.639969626086504,0.7389255553121254,0.6737870759421458,Wittenoom_Formation,Hamersley_Group
530810.40087681,7508308.1588513795,589.,80.90871998318545,-0.9874378657738883,-0.15800778852926367,Turee_Creek_Group,Turee_Creek_Group
533096.08567732,7508176.91915914,595.,175.23796406341125,-0.08301755093198615,0.9965480852609447,Turee_Creek_Group,Turee_Creek_Group
530525.939944135,7506164.626228375,568.,66.38447186988952,0.9162541945174516,0.4005973677262197,Turee_Creek_Group,Turee_Creek_Group
524138.96509864007,7504392.520432159,534.,80.72598823881621,0.9869289152040301,0.16115618614932592,Turee_Creek_Group,Turee_Creek_Group
518728.796676455,7503477.70921311,510.,77.91153283916664,0.9778254102356737,0.20942174456688253,Turee_Creek_Group,Turee_Creek_Group
517175.539202445,7505894.20672981,526.,77.11861883299072,-0.9748336900670445,-0.22293334589125402,Turee_Creek_Group,Turee_Creek_Group
523045.3184077,7506886.272737345,540.,80.04769025326245,-0.9849519482509825,-0.17282841096473006,Turee_Creek_Group,Turee_Creek_Group
515837.53465241037,7502432.199079879,504.,101.57499906994012,0.979662896399417,-0.2006504657814313,Turee_Creek_Group,Turee_Creek_Group
525195.62039369,7507924.54934537,565.,76.66211765931469,-0.9730265577299735,-0.2306931250647893,Boolgeeda_Iron_Formation,Hamersley_Group
530911.4760851,7509142.918847915,594.,72.48316387037079,-0.9536285484100743,-0.3009860323292339,Boolgeeda_Iron_Formation,Hamersley_Group
534413.972086655,7510229.44100982,622.,87.24805033864848,-0.9988467533064335,-0.04801211731632705,Boolgeeda_Iron_Formation,Hamersley_Group
536677.82857801,7509802.941024775,634.,166.77770735488403,-0.22872965295114173,0.9734899824142261,Boolgeeda_Iron_Formation,Hamersley_Group
535439.2655422201,7508472.93436249,613.,33.71440481478784,0.5550535726995783,0.8318146015990786,Boolgeeda_Iron_Formation,Hamersley_Group
534606.7357914599,7507417.163993729,597.,69.41478837810435,0.9361503169598853,0.35160003420919383,Boolgeeda_Iron_Formation,Hamersley_Group
532383.3803470749,7506158.12940393,575.,51.30040562315181,0.7804348336988491,0.6252371312945589,Boolgeeda_Iron_Formation,Hamersley_Group
530140.3648564001,7505170.115017081,569.,62.64298207709516,0.8881603673929528,0.4595336351045647,Boolgeeda_Iron_Formation,Hamersley_Group
527933.9289082449,7504414.5679616,554.,77.29873435976614,0.9755296873955038,0.21986775345655088,Boolgeeda_Iron_Formation,Hamersley_Group
518008.02076309,7502868.699224345,518.,77.11846575904885,0.974833094464966,0.22293595029931515,Boolgeeda_Iron_Formation,Hamersley_Group
562256.5705935301,7491496.08420432,576.,101.27711521280135,-0.9806928441314162,0.19555445653176448,Woongarra_Rhyolite,Hamersley_Group
559764.197528865,7484728.270046771,587.,96.99667120000932,0.9925532303946615,-0.12181167773707881,Woongarra_Rhyolite,Hamersley_Group
555989.18411714,7485586.541184435,558.,111.05851393472805,0.9332139525652016,-0.3593211916066651,Woongarra_Rhyolite,Hamersley_Group
553826.0400736551,7486408.76914978,528.,117.43258853275897,0.8875534904003052,-0.4607046794620558,Woongarra_Rhyolite,Hamersley_Group
551779.160050605,7487525.99967855,534.,110.55385124284314,0.9363426221427763,-0.3510875873037808,Woongarra_Rhyolite,Hamersley_Group
550045.0852298599,7488366.230335965,545.,108.45644128510777,0.9485646097735615,-0.31658360836456917,Woongarra_Rhyolite,Hamersley_Group
548856.236471495,7489617.715816749,581.,16.677363622506988,-0.2869820815748329,-0.9579359502884187,Woongarra_Rhyolite,Hamersley_Group
549875.2348848099,7490359.725166345,561.,66.78374604005286,-0.9190235468150573,-0.3942026387525486,Woongarra_Rhyolite,Hamersley_Group
551716.54468986,7490690.491014095,562.,83.09050619913835,-0.9927374218570755,-0.12030133517366691,Woongarra_Rhyolite,Hamersley_Group
554245.60516155,7491103.511077875,572.,94.37734007124968,-0.9970830158867425,0.07632469738032292,Woongarra_Rhyolite,Hamersley_Group
557465.5241084751,7490863.28837431,571.,90.36022925187096,-0.999980235708017,0.0062871450864932,Woongarra_Rhyolite,Hamersley_Group
560100.71048924,7491370.8094030395,596.,73.19389454199407,-0.9572886927690256,-0.2891338075987823,Woongarra_Rhyolite,Hamersley_Group
544570.245259075,7475221.865516139,453.,143.61765082711457,0.5931708988016876,-0.8050765707774621,Mount_Roe_Basalt,Fortescue_Group
543976.918940265,7476819.38629562,455.,178.63179168570156,0.023877470464015862,-0.9997148925589936,Mount_Roe_Basalt,Fortescue_Group
544321.81053183,7477126.390625089,453.,83.09511734230911,-0.9927471004491161,-0.12022143964315446,Mount_Roe_Basalt,Fortescue_Group
542304.31951838,7520518.460318536,639.,110.15498071355024,-0.9387640458314995,0.34456068587996824,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
546110.1039568,7519563.9342785645,634.,103.58551483694826,-0.972020416684879,0.23489638044838848,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
548349.530275,7517923.899825215,646.,155.2423585150236,-0.4187808520265165,0.9080873294876132,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
548618.71975683,7516626.645743376,674.,63.48210625076085,0.8947949682243668,0.4464772836778535,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
546917.703800005,7515708.9035545,885.,20.59042126066192,0.3516851525502413,0.9361183437342276,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
545473.668719175,7514717.6565529555,804.,61.74757910097821,0.8808707384046744,0.47335688673811804,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
544408.97577783,7512306.903846305,698.,16.701070216354534,0.28737841077353143,0.9578171271288061,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
543540.09434987,7511095.1556176,696.,18.440301815107247,0.3163163975921694,0.9486537495916583,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
543001.5858128199,7508806.899654325,662.,38.171671314519195,0.6180197694776683,0.7861625560498093,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
542047.03905514,7506298.149943915,665.,25.349837243504005,0.42814409430985934,0.9037104815744864,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Hamersley_Group
