X,Y,Z,angle,lsx,lsy,formation,group
592335.5938999997,5639442.9642,2003,3.900395987627377,-0.06802218594690303,-0.9976838087385227,Cm_G,LOWER_CAMBRIAN
592341.9220999997,5639535.7772,2013,3.900395987627377,-0.06802218594690303,-0.9976838087385227,Cm_G,LOWER_CAMBRIAN
592350.3596999993,5639627.008199999,2018,6.709873892098727,-0.11684189037800835,-0.9931505286978876,Cm_G,LOWER_CAMBRIAN
592360.9065999999,5639716.6570999995,2035,6.709873891429567,-0.11684189036641,-0.993150528699252,Cm_G,LOWER_CAMBRIAN
592381.821999999,5639813.242649999,2074,12.770977612852988,-0.22105452075769644,-0.9752614515362459,Cm_G,LOWER_CAMBRIAN
592403.8894499994,5639910.59895,2090,12.771257488986777,-0.22105928467321892,-0.9752603717263225,Cm_G,LOWER_CAMBRIAN
592430.0944500008,5640002.1625,2100,24.67690412535984,-0.41750082107280645,-0.9086765455339608,Cm_G,LOWER_CAMBRIAN
592485.9931500009,5640062.279950001,2112,60.94539590092286,-0.8741572761215377,-0.48564293117863205,Cm_G,LOWER_CAMBRIAN
592572.2670499997,5640075.6746000005,2107,89.33360541248214,-0.9999323632446067,-0.011630517445740562,Cm_G,LOWER_CAMBRIAN
592663.4227000007,5640075.29795,2105,97.9271993932191,-0.9904441040982906,0.13791474416078278,Cm_G,LOWER_CAMBRIAN
592758.6464000004,5640062.0389,2137,97.92690427110199,-0.9904448144636758,0.13790964252732577,Cm_G,LOWER_CAMBRIAN
592850.4107000006,5640045.657950001,2136,101.10359071050401,-0.9812805967673564,0.19258346348505936,Cm_G,LOWER_CAMBRIAN
592940.6923500004,5640027.939099999,2115,101.103956222012,-0.9812793681844345,0.19258972344223627,Cm_G,LOWER_CAMBRIAN
593029.7928000002,5640006.381200001,2098,104.67627785831823,-0.9673727331374871,0.25335744548386185,Cm_G,LOWER_CAMBRIAN
593119.3714000002,5639986.060799999,2130,86.72952865040791,-0.9983713509263706,-0.05704950174588418,Cm_G,LOWER_CAMBRIAN
593217.809399999,5639991.685799999,2146,86.72952865004127,-0.9983713509260056,-0.0570495017522728,Cm_G,LOWER_CAMBRIAN
593312.26975,5640013.94485,2160,75.61849544217455,-0.9686633893400235,-0.2483772094059721,Cm_G,LOWER_CAMBRIAN
593404.1033500002,5640046.037649999,2162,65.91236282939137,-0.9129222622945216,-0.40813348675041705,Cm_G,LOWER_CAMBRIAN
593493.7521999998,5640086.11595,2164,65.912481892805,-0.9129231104137656,-0.40813158965271906,Cm_G,LOWER_CAMBRIAN
593583.4874499997,5640113.595550001,2209,73.79628365065507,-0.9602755875873012,-0.27905339253243827,Cm_G,LOWER_CAMBRIAN
593673.2322499997,5640139.6751999995,2212,73.79598928582618,-0.9602741539000216,-0.2790583260746714,Cm_G,LOWER_CAMBRIAN
593765.1247500004,5640167.1866999995,2222,73.14160123136415,-0.9570244044289303,-0.2900073952978632,Cm_G,LOWER_CAMBRIAN
593857.9376999999,5640195.311899998,2239,73.14168689971886,-0.9570248380454258,-0.29000596435957376,Cm_G,LOWER_CAMBRIAN
593949.906949999,5640233.562050002,2257,66.80125895733832,-0.9191439950995062,-0.3939217133803607,Cm_G,LOWER_CAMBRIAN
594041.1379000008,5640273.0076,2277,64.86719431133695,-0.9053257678767209,-0.4247178522483201,Cm_G,LOWER_CAMBRIAN
594126.5680000004,5640313.085899999,2263,64.86719430636762,-0.9053257678398845,-0.42471785232683995,Cm_G,LOWER_CAMBRIAN
594210.7037500006,5640354.986,2240,62.17585102090587,-0.8843843243840553,-0.46675943138168957,Cm_G,LOWER_CAMBRIAN
594293.5450999998,5640398.707800001,2262,62.17570827108135,-0.8843831614714506,-0.46676163478349664,Cm_G,LOWER_CAMBRIAN
594379.0615000001,5640439.121750001,2263,70.38783941978707,-0.9419862346025548,-0.33565150650533426,Cm_G,LOWER_CAMBRIAN
594470.8197999995,5640471.81725,2291,70.38783942494729,-0.9419862346327845,-0.3356515064204964,Cm_G,LOWER_CAMBRIAN
594553.8662999998,5640502.88845,2287,69.04402890850916,-0.9338555384665291,-0.3576504344683355,Cm_G,LOWER_CAMBRIAN
594642.6292999997,5640523.8135,2284,79.69520785302622,-0.9838700796996993,-0.17888450539861595,Cm_G,LOWER_CAMBRIAN
594736.2860500005,5640527.1886,2284,96.11547145017823,-0.9943092136348578,0.10653256629233568,Cm_G,LOWER_CAMBRIAN
594817.2864499995,5640504.1963,2263,117.97971227933053,-0.8831137715273404,0.46915889263527377,Cm_G,LOWER_CAMBRIAN
594895.4181,5640458.0007500015,2252,121.47693706316373,-0.8528504135814629,0.5221553141105889,Cm_G,LOWER_CAMBRIAN
594973.3809999996,5640409.738,2260,121.89062257506043,-0.8490581641436249,0.5282993790466323,Cm_G,LOWER_CAMBRIAN
595038.8376999998,5640361.915050001,2237,128.25447311473238,-0.7852685954638998,0.6191552575712769,Cm_G,LOWER_CAMBRIAN
595102.7164999994,5640303.232099999,2233,140.9060013061563,-0.6305945188908337,0.7761124614028807,Cm_G,LOWER_CAMBRIAN
595165.3954000007,5640226.0888,2249,140.9060013061563,-0.6305945188908337,0.7761124614028807,Cm_G,LOWER_CAMBRIAN
595214.1884999999,5640143.955399999,2252,150.25526794358322,-0.4961366768087707,0.8682444344337309,Cm_G,LOWER_CAMBRIAN
595256.3761999995,5640057.72365,2239,154.33493763724925,-0.4331095481331578,0.901341289033123,Cm_G,LOWER_CAMBRIAN
595298.0014499994,5639971.09825,2237,154.33466896733552,-0.4331137746750709,0.9013392580969232,Cm_G,LOWER_CAMBRIAN
595339.6267000004,5639884.472750001,2207,154.33493763491356,-0.43310954816990155,0.9013412890154671,Cm_G,LOWER_CAMBRIAN
