WKT	OBJECTID	MAP_THEME	MAX_AGE	RM_AGE	RM_AGE	LABEL	LITH_LIST	GENESIS	LITH_LIST
"MULTIPOLYGON (((606006.7925623242 5632700.108948564, 605971.5531000006 5632686.3196, 605899.1686999997 5632669.288, 605820.3973000014 5632669.288, 605775.6892999986 5632692.706499998, 605733.1102000007 5632743.8014, 605617.3156999992 5632919.2812, 605604.7410999998 5632934.224700001, 605592.1665000003 5632949.168099998, 605579.5919999995 5632964.1116, 605567.0174 5632979.0551, 605554.4428000005 5632993.998500002, 605541.8682000011 5633008.942000001, 605529.2936000015 5633023.8855, 605516.7189999998 5633038.8289, 605504.1445000013 5633053.772399999, 605491.5698999995 5633068.7159, 605478.9953000001 5633083.6593, 605466.4207000006 5633098.6028, 605454.0821000006 5633113.1083, 605441.7433999997 5633127.6137, 605429.4046999988 5633142.119200001, 605417.0660000001 5633156.624600001, 605404.7274000002 5633171.130100002, 605392.3886999993 5633185.6356, 605380.0500000006 5633200.141000002, 605367.7114000007 5633214.6465, 605355.3726999998 5633229.151900002, 605343.0339999989 5633243.657400001, 605330.695399999 5633258.162900001, 605318.3567000004 5633272.668299999, 605306.0179999995 5633287.173800002, 605293.6793999996 5633301.679199999, 605281.3406999987 5633316.1847, 605269.002 5633330.690199998, 605256.8038000003 5633345.509899999, 605244.6056000008 5633360.329700001, 605232.4073000002 5633375.1495, 605220.2091000006 5633389.9693, 605208.010900001 5633404.789100002, 605195.8126999992 5633419.6088, 605183.6144000009 5633434.428599999, 605171.416199999 5633449.248400001, 605159.2179999994 5633464.068200001, 605147.0197000011 5633478.888, 605134.8214999993 5633493.707699998, 605122.6232999997 5633508.527500001, 605110.4251000001 5633523.3473, 605098.2267999996 5633538.167099999, 605086.0286 5633552.986899999, 605073.8304000003 5633567.8066, 605061.6320999998 5633582.626399999, 605049.4339000002 5633597.446200001, 605037.289200001 5633612.747500001, 605025.1444999997 5633628.048800002, 605012.9996999997 5633643.350099999, 605000.8550000006 5633658.651299999, 604988.7103000014 5633673.952600001, 604976.5654999991 5633689.253900001, 604964.4208 5633704.555199999, 604952.2761000008 5633719.856499999, 604940.1312999986 5633735.157800001, 604927.9865999995 5633750.4591, 604915.8419000003 5633765.760399999, 604903.6971000002 5633781.0616, 604891.5524000011 5633796.362899999, 604879.4076999999 5633811.6642, 604867.2628999997 5633826.9655, 604855.1182000006 5633842.266799999, 604842.9734999993 5633857.568099999, 604830.8287000014 5633872.8694, 604819.5292999996 5633888.149299999, 604808.2299 5633903.429099999, 604796.9305000005 5633918.709, 604785.6311000008 5633933.988900001, 604774.3316000003 5633949.2688, 604763.0322000007 5633964.548699998, 604751.7328000012 5633979.828600002, 604740.4334000016 5633995.1085, 604729.1339999997 5634010.388399999, 604717.8346000002 5634025.6683, 604706.5350999996 5634040.9482, 604695.2357000001 5634056.228000001, 604683.9363000004 5634071.5079, 604672.6369000009 5634086.787799998, 604661.3375000013 5634102.067700001, 604650.2628000006 5634117.636499998, 604639.1880999999 5634133.2053, 604628.1133999992 5634148.7741, 604617.0387000008 5634164.342900001, 604605.9640000002 5634179.911699999, 604594.8892999995 5634195.480500001, 604582.3700999992 5634210.6136, 604569.8508000002 5634225.746800001, 604557.3315999999 5634240.8799, 604544.812300001 5634256.013100001, 604532.2931000007 5634271.1462, 604519.7737999995 5634286.2793, 604507.2545999993 5634301.4125, 604495.8589000002 5634316.820800001, 604484.463200001 5634332.228999999, 604473.0674999998 5634347.6373, 604461.6716999997 5634363.0456, 604450.2760000005 5634378.453900001, 604438.8802999993 5634393.862199998, 604426.8616000002 5634406.079700001, 604414.842899999 5634418.2972, 604402.8240999989 5634430.514799998, 604390.8053999998 5634442.732299999, 604378.7867000009 5634454.949799999, 604373.1542999989 5634470.774000001, 604367.5220000001 5634486.598200001, 604361.8896000005 5634502.422399999, 604356.2572999995 5634518.246600001, 604347.9484999998 5634534.8643, 604339.6397000002 5634551.481899998, 604331.3307999995 5634568.0995, 604323.0219999999 5634584.7172, 604314.7132000003 5634601.334799999, 604306.4044000007 5634617.952400001, 604298.0955999988 5634634.570100001, 604289.7867000004 5634651.187700001, 604281.4779000008 5634667.805400001, 604273.1690999989 5634684.423, 604264.8602999992 5634701.040599999, 604254.2878999998 5634715.882600001, 604243.7155000003 5634730.7246, 604233.1431999996 5634745.566600001, 604222.5708000001 5634760.408600001, 604211.9984000006 5634775.250600002, 604201.4259999989 5634790.092599999, 604195.0465000003 5634807.822600001, 604188.6669000005 5634825.552500001, 604182.2873999996 5634843.282500001, 604175.9077999999 5634861.0125, 604169.5283000012 5634878.7425, 604162.3762999988 5634896.5393, 604155.2243000009 5634914.335999999, 604148.0723999996 5634932.132700001, 604140.9203999995 5634949.929500001, 604133.7683999994 5634967.726199999, 604126.6165000002 5634985.5229, 604119.4645 5635003.319700001, 604110.4413999993 5635020.7838, 604101.4183000007 5635038.2479, 604092.3952 5635055.711999999, 604083.3720000006 5635073.176, 604074.3488999997 5635090.640099999, 604065.3257999991 5635108.104199999, 604056.3027000005 5635125.568299999, 604047.2795999998 5635143.032400001, 604038.2565000012 5635160.4965, 604029.2332999995 5635177.9606, 604020.2101999987 5635195.424699999, 604011.1871000002 5635212.888800001, 604003.1665999999 5635228.8005, 603995.1460000008 5635244.712300001, 603987.1255000004 5635260.624, 603979.1048999991 5635276.535700001, 603971.084400001 5635292.4474, 603963.0637999997 5635308.3592, 603955.0432999993 5635324.270899999, 603947.0227000003 5635340.1826, 603939.0022 5635356.0944, 603931.0074999994 5635373.791300001, 603923.0128999997 5635391.488299998, 603915.0181999991 5635409.185199999, 603907.0235000007 5635426.882200001, 603899.0288000001 5635444.5791, 603891.0342000005 5635462.276099999, 603883.0394999998 5635479.973, 603875.0447999993 5635497.67, 603867.0500999987 5635515.367000001, 603859.0554999991 5635533.0639, 603851.0608000007 5635550.7609, 603843.0661000001 5635568.457800001, 603835.0713999994 5635586.154800001, 603827.0767999998 5635603.851700001, 603819.0820999993 5635621.548699998, 603812.0964000002 5635638.8187, 603805.1107999998 5635656.0888, 603798.1251999995 5635673.358899999, 603791.1395000004 5635690.628900001, 603784.1539000002 5635707.899000001, 603777.168200001 5635725.169, 603770.1826000006 5635742.4391, 603763.1968999994 5635759.709100001, 603756.211299999 5635776.979199999, 603749.225700001 5635794.2492, 603742.2399999996 5635811.5193, 603735.2543999993 5635828.789300001, 603726.3283000006 5635846.4475, 603717.4021999997 5635864.105599998, 603708.4760999987 5635881.7637, 603699.5499999999 5635899.4219, 603690.623899999 5635917.079999999, 603681.6978000002 5635934.738100001, 603672.1524000004 5635947.839700001, 603662.6068999995 5635960.941299999, 603653.0614999997 5635974.042799999, 603646.5102999998 5635983.034600002, 603639.959200001 5635992.0263, 603631.1396000005 5636004.131800001, 603622.319899999 5636016.237199999, 603610.7931999993 5636030.976299998, 603599.2664999994 5636045.715399999, 603587.2747 5636061.0492, 603575.2829000003 5636076.382999999, 603563.2911000008 5636091.7168, 603551.299299999 5636107.0505, 603540.0445999996 5636119.469399999, 603528.790000001 5636131.888399999, 603517.5352999993 5636144.3073, 603506.2807000008 5636156.726199999, 603495.0261 5636169.145099999, 603483.7714000006 5636181.563999998, 603470.2367000012 5636193.4978, 603456.7021000005 5636205.431600001, 603443.1673999989 5636217.3654, 603429.6326999995 5636229.299200001, 603416.0980000001 5636241.232999998, 603402.5632999985 5636253.1668, 603389.0287000001 5636265.1006, 603375.4940000006 5636277.034399999, 603361.9107999993 5636289.3239, 603348.3276 5636301.613399999, 603334.7444999994 5636313.903000001, 603321.1613000002 5636326.192500001, 603307.5780999986 5636338.482100001, 603293.9948999994 5636350.771600001, 603280.4117999988 5636363.061200001, 603266.8285999995 5636375.350699999, 603253.2454000002 5636387.640299999, 603239.6419 5636401.881200002, 603226.0384 5636416.1221, 603212.4348999998 5636430.363099999, 603198.8312999987 5636444.603999999, 603185.2278000007 5636458.845000001, 603171.6243000006 5636473.085899998, 603158.0208000004 5636487.3269, 603155.6519999997 5636505.4003, 603153.2832000011 5636523.473699999, 603150.9144000004 5636541.547100001, 603148.5455999996 5636559.6205, 603145.0028000004 5636578.515799999, 603141.4599 5636597.411200001, 603137.9169999997 5636616.306500002, 603134.1326000008 5636634.1055, 603130.3481000011 5636651.904499999, 603126.5637000001 5636669.703500002, 603122.7792000003 5636687.5026, 603117.9288000005 5636705.864700001, 603113.0784999994 5636724.2269, 603108.2280999995 5636742.5891, 603103.3776999996 5636760.9512, 603098.5272999998 5636779.313399999, 603093.6769 5636797.675599999, 603088.8265000001 5636816.037799998, 603079.6108000003 5636833.499199999, 603070.3949999996 5636850.960599999, 603061.1792999997 5636868.422000001, 603051.9635999999 5636885.883400001, 603042.7477999991 5636903.3448, 603034.4288999996 5636918.318800001, 603026.11 5636933.292900001, 603017.7911000004 5636948.267, 603009.4722000009 5636963.241000001, 603005.6149000007 5636980.314099998, 603001.7576000006 5636997.3872, 602997.9001999996 5637014.460400001, 602994.0428999994 5637031.533500001, 602990.1856000015 5637048.606600001, 602985.0231000002 5637067.044199998, 602979.8606000011 5637085.4818, 602974.6979999988 5637103.919399998, 602969.5354999998 5637122.357000002, 602964.3730000006 5637140.794500002, 602962.5291999991 5637156.0056, 602960.6853999996 5637171.216600001, 602958.8416999991 5637186.427699999, 602956.9978999996 5637201.638699998, 602956.076 5637219.154399999, 602955.1541000003 5637236.670100001, 602954.2322999993 5637254.185900001, 602953.3103999996 5637271.701599999, 602952.3885 5637289.217299999, 602951.4666999991 5637306.733, 602950.5447999993 5637324.248700001, 602949.6228999996 5637341.764499999, 602950.3603999992 5637360.939599999, 602951.097900001 5637380.1147, 602951.8354000006 5637399.2898, 602952.5729000001 5637418.464900001, 602953.3103999996 5637437.640000002, 602955.6150999995 5637454.694700001, 602957.9197999993 5637471.7495, 602960.2244999992 5637488.804300001, 602962.5291999991 5637505.859099999, 602966.2166999991 5637519.994599999, 602969.9041999989 5637534.130100001, 602973.5917999999 5637548.265600001, 602978.7542999991 5637564.490700001, 602983.9168000004 5637580.7158, 602989.0792999995 5637596.9408, 602994.2418999996 5637613.165899999, 602999.4044000009 5637629.391, 603006.7794000008 5637645.984799999, 603014.1544999996 5637662.578699999, 603021.5296000006 5637679.172499998, 603025.9916612961 5637689.212228668, 603767.5537272578 5636448.025762837, 603767.7914999992 5636439.704800001, 603768.2523999998 5636423.5719, 603775.2587000005 5636405.871800001, 603782.264999999 5636388.171700002, 603789.2712000009 5636370.4716, 603796.2774999993 5636352.771500001, 603803.2838 5636335.0714, 603811.8880000003 5636317.862999999, 603820.4922999993 5636300.654499999, 603829.0964999998 5636283.446100001, 603837.8542999998 5636270.0788, 603846.6122000009 5636256.711600001, 603855.370000001 5636243.3443, 603864.1279 5636229.9771, 603879.6155000005 5636218.176999999, 603895.103100001 5636206.377, 603910.5906999992 5636194.5769, 603925.9894796541 5636182.844572207, 606006.7925623242 5632700.108948564)), ((600472.8857000014 5638566.872099999, 600474.9862000007 5638551.748400002, 600472.4654999992 5638540.405599999, 600469.9448999987 5638529.062799999, 600462.8030999994 5638521.0808, 600455.6613999991 5638513.098899999, 600444.7387000001 5638504.4167, 600433.8160999999 5638495.7346, 600422.893400001 5638487.0525, 600408.6098999992 5638477.2501, 600394.3263999996 5638467.447699999, 600380.0428999999 5638457.645300001, 600363.2387999997 5638448.7392, 600346.4346000007 5638439.833000001, 600329.6305000006 5638430.926799999, 600312.8264000004 5638422.020600001, 600296.0223000002 5638413.114399999, 600281.5286999994 5638406.6028, 600267.0351999997 5638400.091199999, 600252.5416000012 5638393.5796, 600238.0480999992 5638387.068000001, 600221.6641000002 5638380.976500001, 600205.280099999 5638374.885000001, 600188.8961 5638368.7935, 600172.512100001 5638362.702099998, 600153.7475000001 5638357.380799999, 600134.9828999991 5638352.0595, 600116.2183000004 5638346.7381, 600103.615199999 5638337.4959, 600091.0120999996 5638328.253599999, 600083.8703000004 5638318.1712, 600076.7285999999 5638308.088799999, 600069.5868999995 5638294.2253, 600062.4451000004 5638280.361899999, 600057.4038999992 5638270.2794, 600052.3625999994 5638260.1969, 600036.3986999993 5638250.9547, 600031.326799999 5638250.9547, 600020.4347999993 5638250.9547, 600008.6719000003 5638255.155700001, 600001.1099999999 5638271.9597, 599997.3291000001 5638285.403100001, 599993.5482000004 5638298.8464, 599992.1479000004 5638316.4907, 599990.7476000005 5638334.135000001, 599989.3471999995 5638351.779399999, 599988.9271000006 5638368.5835, 599988.5069999993 5638385.387599998, 599985.5662999998 5638397.990700002, 599982.6254999993 5638410.593800001, 599979.2647000008 5638424.0371, 599975.9039 5638437.4804, 599971.2828000002 5638453.4443, 599966.6615999993 5638469.408199999, 599960.2199999995 5638483.691699999, 599953.7785000006 5638497.975199999, 599947.3369000008 5638512.258700001, 599939.1357000014 5638527.797900001, 599931.3730000007 5638542.506100001, 599932.2132000009 5638555.1092, 599942.7156999998 5638557.2098, 599953.2182999998 5638559.3103, 599968.3419999996 5638558.4701, 599983.4656999995 5638557.629799998, 600000.5179000013 5638557.528599999, 600017.5699999997 5638557.4274, 600037.2051999994 5638559.134800001, 600056.8403000004 5638560.8422, 600076.4755000001 5638562.5496, 600094.4033000012 5638566.818100001, 600112.3310000012 5638571.0866, 600130.2588000001 5638575.3551, 600146.2657000012 5638580.4773, 600162.2725999999 5638585.599599999, 600178.2795999998 5638590.7218, 600194.2865000007 5638595.844000001, 600212.2142999996 5638601.819900001, 600230.1419999996 5638607.7959, 600248.0698000008 5638613.771799999, 600263.9486999997 5638618.381800001, 600279.8276000009 5638622.991800002, 600295.7063999989 5638627.6018, 600311.5853 5638632.2118, 600327.4642000012 5638636.821799998, 600343.6845999992 5638641.944000001, 600359.9049000007 5638647.066199999, 600376.1253000009 5638652.188399999, 600394.0530999998 5638656.030099998, 600411.9809000008 5638659.8718, 600431.2954999994 5638659.294799999, 600447.2593999994 5638647.531900001, 600453.5608999997 5638633.248400001, 600459.862500001 5638618.965, 600465.3238000009 5638600.480400001, 600470.7851999998 5638581.995799999, 600472.8857000014 5638566.872099999)), ((598716.5263000001 5641025.312500001, 598734.4540999989 5641021.214700001, 598751.7416000001 5641021.214799999, 598769.0290000001 5641021.214799999, 598786.3164999989 5641021.214799999, 598803.6040000001 5641021.214799999, 598820.2511999988 5641020.5745, 598836.8983999998 5641019.9342, 598853.5456999997 5641019.2939, 598870.1929000007 5641018.653700001, 598886.0717999997 5641009.9459, 598901.9505999999 5641001.238099999, 598917.829500001 5640992.5303, 598933.7084 5640983.822499999, 598949.587299999 5640975.114800001, 598961.5391000005 5640960.601799999, 598973.4908999999 5640946.088899999, 598985.4428000002 5640931.5759, 598997.3945999994 5640917.062999999, 599009.346400001 5640902.550100001, 599021.2982999991 5640888.037099999, 599030.4450999993 5640872.670499998, 599039.5918999997 5640857.303800001, 599048.7388000009 5640841.937100001, 599057.885599999 5640826.570499999, 599067.0323999992 5640811.2038, 599076.1793000005 5640795.8371, 599085.3261000008 5640780.4704, 599095.5705000014 5640767.664899998, 599105.8150000009 5640754.859400001, 599116.0593999993 5640742.0538, 599126.3038999988 5640729.248299998, 599136.5482999994 5640716.4428, 599150.4515000007 5640705.100700001, 599164.3546000008 5640693.7587, 599178.2577999997 5640682.4166, 599192.1608999999 5640671.074599999, 599206.064100001 5640659.732499999, 599219.9671999989 5640648.3905, 599233.8704 5640637.048400001, 599247.3744000001 5640623.777200001, 599260.8784999989 5640610.505999998, 599274.3825000012 5640597.2348, 599287.8864999991 5640583.9636, 599301.3906000002 5640570.692399999, 599314.8946000002 5640557.421200001, 599328.3986000003 5640544.149999999, 599341.9027000014 5640530.878799999, 599355.4066999992 5640517.6076, 599368.9106999993 5640504.3363, 599382.4148000004 5640491.065099999, 599393.9397999988 5640478.259600001, 599405.4647999995 5640465.454000001, 599416.9898000002 5640452.648499999, 599428.5148000009 5640439.842900001, 599440.0397999994 5640427.0373, 599451.5648000002 5640414.2318, 599462.1750999991 5640398.499299998, 599472.7854000002 5640382.766700001, 599483.3956999992 5640367.034199999, 599494.0060000003 5640351.3017, 599504.6162999992 5640335.569099999, 599515.2266000004 5640319.8366, 599525.8369000015 5640304.104100001, 599534.8008000009 5640289.1643, 599543.7645999994 5640274.2245, 599552.728500001 5640259.284700001, 599561.6924000004 5640244.3449, 599570.6562999999 5640229.4051, 599579.6201999993 5640214.465299999, 599586.0229999997 5640198.671800002, 599592.425699999 5640182.878300001, 599598.8284999994 5640167.0848, 599605.2312999998 5640151.291200001, 599611.6341000001 5640135.4977, 599618.0369000005 5640119.7042, 599620.5979999995 5640101.264199999, 599623.1591000009 5640082.8243, 599625.7201999999 5640064.3843, 599628.281299999 5640045.9443, 599630.8424000002 5640027.504299999, 599627.7690999998 5640011.625499999, 599624.6957999993 5639995.7466, 599621.6224000001 5639979.867699998, 599618.5490999997 5639963.988799999, 599615.4757999992 5639948.109899999, 599606.5118999998 5639932.7433, 599597.5480000003 5639917.3766, 599588.5840999987 5639902.009999999, 599579.6201999993 5639886.643300002, 599568.3512999993 5639870.252199999, 599557.0823999993 5639853.861099998, 599545.8134999992 5639837.470000001, 599534.5447000002 5639821.0789, 599523.2758000002 5639804.687799999, 599513.0313999995 5639789.321200001, 599502.7869000001 5639773.954500001, 599492.5424999994 5639758.587799999, 599482.2981000009 5639743.2212, 599472.0537000003 5639727.8545, 599461.8092999996 5639712.487899999, 599451.5648000002 5639697.121200002, 599442.6009000007 5639679.833699998, 599433.6369999991 5639662.5462, 599424.6730999997 5639645.258700001, 599415.7092000002 5639627.9712, 599408.0259000008 5639614.5254, 599400.3425999992 5639601.079600001, 599392.6591999988 5639587.633800001, 599384.9758999994 5639574.1879, 599381.9879000008 5639555.406500001, 599379.0000000008 5639536.625, 599376.012 5639517.843499999, 599373.0240000013 5639499.062100001, 599370.0360000004 5639480.280600001, 599367.0481000005 5639461.4991, 599364.4869999993 5639443.9982, 599361.9259000001 5639426.497300001, 599359.3647999989 5639408.9964, 599356.8036999998 5639391.495399999, 599354.2426000008 5639373.9945, 599351.6814999995 5639356.493600001, 599349.1204000005 5639338.5658, 599346.5592999991 5639320.638000001, 599343.9982000001 5639302.7103, 599341.437 5639284.7825, 599338.875900001 5639266.854699999, 599337.7783000006 5639247.829299999, 599336.6807000001 5639228.8039, 599335.5830999998 5639209.778500001, 599334.4854999994 5639190.753099999, 599333.3878000001 5639171.727800001, 599332.2901999998 5639152.702400002, 599331.1925999994 5639133.676999998, 599329.2718000003 5639116.069399999, 599327.3509999991 5639098.461700001, 599325.4301000013 5639080.854100001, 599323.5093 5639063.246499999, 599321.5884999987 5639045.6389, 599319.6676999996 5639028.031300001, 599317.7467999996 5639010.423699998, 599315.8260000006 5638992.816000001, 599316.4663000006 5638974.248000001, 599317.1066000006 5638955.679899999, 599317.7467999996 5638937.1118, 599318.385900001 5638918.5449, 599306.8598999993 5638929.4306, 599295.3355999989 5638940.3146, 599283.8113999995 5638951.198600001, 599272.2871000012 5638962.0827, 599259.9084000001 5638976.595600001, 599247.529699999 5638991.1086, 599235.1510000001 5639005.6215, 599222.7723000011 5639020.1345, 599210.3936000001 5639034.647500001, 599198.0148999989 5639049.160399999, 599186.8392000011 5639063.828600002, 599175.6634000001 5639078.496800001, 599164.4875999989 5639093.165, 599153.3119000011 5639107.833100001, 599142.1361000001 5639122.501300001, 599130.9604000001 5639137.1695, 599119.7845999991 5639151.837699999, 599108.6089000013 5639166.5058, 599097.4331000001 5639181.174000002, 599086.2574000001 5639195.842199999, 599075.0815999991 5639210.510399998, 599065.0505999988 5639226.303899999, 599055.0196000008 5639242.097399999, 599044.9886000005 5639257.8909, 599034.9576000002 5639273.684399999, 599024.9266 5639289.477899999, 599014.8955999997 5639305.2714, 599004.8645000007 5639321.064900001, 598994.8335000004 5639336.858400001, 598984.8025000001 5639352.651900002, 598974.7714999999 5639368.445400001, 598964.7404999996 5639384.238900001, 598954.7094999993 5639400.0325, 598945.8441000012 5639417.960200001, 598936.9787000009 5639435.888000001, 598928.1133999992 5639453.8158, 598919.247999999 5639471.7435, 598910.3826000008 5639489.671299999, 598901.5172000005 5639507.598999999, 598892.6518999989 5639525.5268, 598883.7865000007 5639543.454600002, 598874.9211000004 5639561.382300002, 598866.0557 5639579.3101, 598857.1904000007 5639597.237899999, 598848.3250000003 5639615.165599999, 598839.4595999999 5639633.093400001, 598832.2030999991 5639651.021199999, 598824.9466000006 5639668.948899999, 598817.6902000008 5639686.8767, 598810.4336999999 5639704.804500001, 598803.1771999992 5639722.732200001, 598795.9207000006 5639740.66, 598788.6641999998 5639758.5877, 598781.4077000013 5639776.515499999, 598774.1512999992 5639794.4433, 598766.8948000006 5639812.371, 598759.6382999999 5639830.298800002, 598752.381799999 5639848.226500002, 598745.0186000003 5639865.6741, 598737.6553999992 5639883.121700001, 598730.2922999993 5639900.5693, 598722.9291000005 5639918.016799999, 598715.5658999995 5639935.4644, 598708.2027000007 5639952.912, 598700.8394999998 5639970.3595, 598693.4763000009 5639987.807099999, 598686.1131 5640005.254699999, 598678.7499999999 5640022.702199999, 598671.3868000011 5640040.1498, 598664.0236000002 5640057.597400001, 598656.6604000013 5640075.044900001, 598649.2972000004 5640092.492499999, 598641.9339999993 5640109.9401, 598634.5708000006 5640127.3876, 598627.1008999994 5640144.2483, 598619.6310000004 5640161.108899999, 598612.1610999992 5640177.969500001, 598604.6912000002 5640194.830199999, 598597.2213000013 5640211.6908, 598589.7514 5640228.551399999, 598582.2814999988 5640245.412099999, 598574.8115999998 5640262.272700001, 598567.3417000008 5640279.1333, 598559.8717999996 5640295.993899999, 598552.4019000006 5640312.8546, 598544.9319999994 5640329.715199999, 598535.5982 5640346.3696, 598526.2644999992 5640363.023999999, 598516.9306999998 5640379.678400001, 598507.5969000004 5640396.332699998, 598498.2631000008 5640412.9871, 598488.9294000001 5640429.641500001, 598479.5956000007 5640446.295899999, 598470.2618000011 5640462.950300001, 598460.9281000005 5640479.604599998, 598451.594300001 5640496.259, 598442.2746000011 5640512.8883, 598432.9549000012 5640529.517599999, 598423.6351000002 5640546.146900001, 598414.3154000002 5640562.7762, 598405.8440999994 5640579.521999999, 598397.3726999997 5640596.267699999, 598388.9013000001 5640613.0134, 598380.4299999992 5640629.759099999, 598371.9585999997 5640646.504799999, 598363.487300001 5640663.250499999, 598355.0158999992 5640679.996200002, 598346.5444999995 5640696.7419, 598338.0732000009 5640713.487700001, 598329.6018000012 5640730.233400001, 598321.1303999994 5640746.979100001, 598312.6591000007 5640763.724799999, 598304.187699999 5640780.470499999, 598294.5342999994 5640797.019200001, 598284.8808999998 5640813.567900001, 598275.2275000002 5640830.116599998, 598265.5739999996 5640846.6653, 598255.9206 5640863.214000001, 598246.2672000004 5640879.7627, 598236.6138000009 5640896.3114, 598226.9604000013 5640912.860099999, 598217.3069000007 5640929.408799999, 598207.6535000011 5640945.957499999, 598198.0000999992 5640962.5063, 598188.3466999996 5640979.055, 598178.6933 5640995.603700002, 598171.0098999997 5641010.33, 598163.3266000003 5641025.0564, 598155.6432999986 5641039.7828, 598147.9599999993 5641054.509199999, 598159.9562000001 5641060.81, 598171.9523999988 5641067.110900001, 598184.556499999 5641067.110900001, 598197.1605999994 5641067.110900001, 598211.2051999996 5641062.429400001, 598225.2497999999 5641057.747899999, 598238.5742000006 5641051.265799998, 598251.8985000004 5641044.783600002, 598263.4223000003 5641037.2212, 598274.9461000003 5641029.6587, 598285.7495999997 5641022.816400001, 598296.5532000002 5641015.974199999, 598306.6365000001 5641012.733100001, 598316.7198000001 5641009.492, 598326.0827999996 5641012.3731, 598331.8447000007 5641019.5754, 598331.8447000007 5641031.8194, 598331.8447000007 5641044.063399999, 598331.124499999 5641059.548399999, 598330.4042000008 5641075.033500001, 598333.2852000006 5641090.158500001, 598344.0887000002 5641099.5215, 598355.2523999992 5641101.6822, 598366.4159999995 5641103.842999999, 598380.4605999998 5641100.962, 598394.5052 5641098.081100001, 598408.4297999996 5641094.2399, 598422.3543999991 5641090.398600001, 598436.2788999999 5641086.557299999, 598450.2034999995 5641081.9958, 598464.1280000003 5641077.434300001, 598478.0525999998 5641072.872799999, 598489.2163000011 5641068.911499999, 598500.3798999992 5641064.950200001, 598517.1854 5641062.309299999, 598533.9909000007 5641059.668400002, 598550.7964000014 5641057.027600001, 598565.5612000012 5641054.3267, 598580.3260000008 5641051.625800001, 598595.0908999994 5641048.9249, 598609.8556999991 5641046.224099999, 598627.3353999996 5641043.963899999, 598644.815199999 5641041.703699999, 598662.7430000001 5641037.6059, 598680.6708000012 5641033.5081, 598698.5985000012 5641029.410300001, 598716.5263000001 5641025.312500001)))"	"92"	"Cb-Bf-u-B"	"MISSISSIPPIAN"	"753.0"	"753.0"	"bedrock, at surface"	"wackestone, packstone, dolostone, chert, grainstone"	"Shelf Sedimentation"	"wackestone, packstone, dolostone, chert, grainstone"
